year,doy,doy_cont,time,Mdate,dnr,dng,dnb,dnr_sd,dng_sd,dnb_sd,gcc
2020,291,291,930,728712,129.339,121.147,98.2959,27.6394,26.5408,22.4299,0.347343139
2020,291,291,1000,728712,132.037,122.58,95.6073,25.2386,24.4932,20.5715,0.350004269
2020,291,291,1030,728712,130.324,121.665,97.5934,24.0735,23.6659,20.1779,0.348029535
2020,291,291,1130,728712,130.942,122.847,99.7246,24.7277,24.475,21.1227,0.347502897
2020,291,291,1230,728712,132.142,122.682,97.8716,26.4748,26.1133,22.2379,0.347841028
2020,291,291,1300,728712,131.408,121.505,97.2264,27.1592,26.7108,22.4685,0.34701893
2020,291,291,1330,728712,130.473,120.324,95.6018,28.3163,27.8051,23.2514,0.347356862
2020,291,291,1430,728712,125.836,115.739,92.3263,31.0547,30.0244,25.0259,0.346626383
2020,291,291,1500,728712,128.293,114.23,84.9305,32.51,31.0351,24.339,0.348843424
2020,292,292,900,728712,123.485,113.21,86.9198,39.8952,36.1201,27.4493,0.349829489
2020,292,292,930,728712,130.8,120.526,93.3111,28.1747,26.8635,22.3064,0.349718588
2020,292,292,1000,728712,132.077,122.949,98.7436,24.8423,24.3314,20.7129,0.347539755
2020,292,292,1030,728712,128.774,120.558,98.6132,24.2851,23.884,20.6175,0.346485596
2020,292,292,1100,728712,129.883,121.985,100.556,24.3866,24.1141,21.0822,0.346131364
2020,292,292,1130,728712,129.231,121.926,100.556,24.8176,24.5671,21.431,0.346663331
2020,292,292,1200,728712,129.644,122.023,100.259,25.6183,25.337,21.9998,0.346729142
2020,292,292,1230,728712,134.14,121.6,92.1471,26.9049,26.3725,21.9868,0.349538687
2020,292,292,1300,728712,136.369,122.461,88.9835,27.7714,27.0699,21.9325,0.352088116
2020,292,292,1330,728712,138.058,121.36,83.428,28.3371,27.5144,21.0967,0.353978171
2020,292,292,1400,728712,133.577,118.638,83.5869,29.5087,28.4567,22.0556,0.353297584
2020,292,292,1530,728712,123.322,109.278,79.7723,33.8108,31.6757,24.1829,0.349832556
2020,293,293,900,728712,132.519,114.909,73.0323,39.7386,34.7393,22.3525,0.358574838
2020,293,293,930,728712,138.849,122.538,81.9464,27.728,26.1478,19.6939,0.356906727
2020,293,293,1000,728712,137.928,121.885,81.7747,25.1971,24.0113,18.1589,0.356819054
2020,293,293,1030,728712,136.137,120.972,83.6584,24.7987,23.991,18.7327,0.354998747
2020,293,293,1100,728712,138.148,122.411,82.8408,24.3755,23.8038,18.5896,0.356467884
2020,293,293,1200,728712,135.403,119.941,82.402,25.8828,25.1862,19.7166,0.355121896
2020,293,293,1230,728712,138.2,122.537,85.8797,26.1129,25.4176,19.9347,0.35352307
2020,293,293,1300,728712,138.13,122.422,86.4461,26.3744,25.6965,20.0065,0.352803085
2020,293,293,1400,728712,130.824,117.618,88.7396,28.7082,27.6433,22.0517,0.348826864
2020,294,294,900,728712,130.153,114.546,78.2469,40.0717,35.2355,24.1296,0.354690987
2020,294,294,930,728712,136.872,122.545,86.6493,27.8561,26.2277,20.2857,0.354108447
2020,294,294,1000,728712,133.828,122.116,92.6246,25.5493,24.6348,20.081,0.35033563
2020,294,294,1330,733307,136.77,120.248,81.4696,29.9409,28.9614,22.6879,0.355250828
2020,294,294,1400,733307,134.322,117.939,80.5024,29.1561,27.7735,20.8134,0.354422992
2020,294,294,1430,733307,128.22,115.148,85.4647,30.3757,28.8796,22.633,0.350171987
2020,294,294,1500,733307,126.167,111.055,80.3373,31.6134,29.5366,22.3791,0.349714211
2020,294,294,1530,733307,124.776,108.39,75.2099,33.209,30.6512,22.2122,0.351486611
2020,295,295,900,733307,129.376,115.148,81.0792,38.9811,34.8245,24.5045,0.353645173
2020,295,295,930,733307,132.089,121.182,91.5328,27.7743,26.3813,21.4211,0.351452043
2020,295,295,1000,733307,130.582,121.319,95.6947,25.0003,24.2193,20.2589,0.349023305
2020,295,295,1030,733307,130.631,121.733,97.515,24.2653,23.7952,20.4414,0.347928855
2020,295,295,1100,733307,129.045,121.014,96.6508,24.3986,23.9405,20.636,0.349035418
2020,295,295,1130,733307,129.292,121.359,98.8557,24.5512,24.2113,20.8543,0.347229395
2020,295,295,1200,733307,129.746,121.382,97.9203,25.5882,25.2254,21.7506,0.3477513
2020,295,295,1230,733307,129.623,121.263,98.6736,25.9352,25.5611,21.9356,0.346902216
2020,295,295,1300,733307,130.2,121.641,99.4231,26.9166,26.4848,22.7048,0.346294996
2020,295,295,1330,733307,131.695,119.833,94.0067,27.7055,26.977,22.1371,0.346804532
2020,295,295,1400,733307,135.043,118.508,80.0591,29.7646,28.5009,21.634,0.355229053
2020,295,295,1430,733307,133.284,116.686,79.8331,31.1434,29.6188,22.4053,0.353805043
2020,295,295,1500,733307,127.364,112.58,80.6725,32.3782,30.5728,23.425,0.351136015
2020,295,295,1530,733307,123.966,108.879,78.9139,33.7308,31.3992,23.8026,0.349241032
2020,296,296,900,733307,127.241,112.908,78.0281,38.8739,34.601,23.9109,0.354858976
2020,296,296,930,733307,131.962,120.091,89.677,27.128,25.7383,20.585,0.351420712
2020,296,296,1000,733307,132.509,120.39,91.0673,24.9146,24.2373,19.8442,0.350005219
2020,296,296,1030,733307,141.134,122.014,78.8885,24.0495,23.4786,17.8518,0.35672801
2020,296,296,1100,733307,148.057,124.815,70.7143,24.0181,23.6548,16.866,0.363271178
2020,296,296,1130,733307,145.982,124.115,72.273,24.4804,24.0086,17.2828,0.36251716
2020,296,296,1200,733307,144.734,123.453,74.0517,25.118,24.6685,18.0838,0.360721917
2020,296,296,1230,733307,144.525,122.717,74.5067,25.8413,25.2584,18.4833,0.359085492
2020,296,296,1300,733307,141.195,121.04,76.0615,26.733,26.0481,19.2644,0.357792646
2020,296,296,1330,733307,143.114,119.716,69.9568,28.2828,27.2003,19.2806,0.359737826
2020,296,296,1400,733307,141.147,118.871,70.286,29.5067,28.1703,19.9961,0.359883622
2020,296,296,1430,733307,135.229,114.971,72.4522,30.2079,28.643,20.4923,0.356331059
2020,296,296,1530,733307,128.81,108.021,67.1325,33.0534,30.3613,20.8983,0.355374905
2020,297,297,900,733307,135.606,115.198,68.3487,35.8731,31.4739,19.1532,0.360949477
2020,297,297,930,733307,136.794,120.197,79.5186,26.1783,24.5634,17.8743,0.357187432
2020,297,297,1000,733307,135.716,119.952,80.8467,24.4378,23.2927,17.6455,0.356453968
2020,297,297,1030,733307,135.094,121.437,88.7479,22.7802,22.0877,17.6883,0.351706982
2020,297,297,1100,733307,133.63,121.611,91.5121,23.0911,22.5326,18.4423,0.350713519
2020,297,297,1130,733307,133.426,121.038,89.3896,24.4406,23.8319,19.6049,0.352004458
2020,297,297,1200,733307,133.849,120.89,89.3329,24.6373,24.0376,19.5503,0.351350982
2020,297,297,1230,733307,135.564,121.985,90.5959,25.5059,24.933,20.1853,0.350385716
2020,297,297,1300,733307,138.619,121.525,80.2691,26.8447,26.0544,19.6821,0.356992724
2020,297,297,1330,733307,136.38,118.964,80.7037,28.0014,26.8461,20.5029,0.354009267
2020,297,297,1400,733307,136.353,117.873,76.8751,28.6951,27.322,20.0942,0.356003046
2020,297,297,1430,733307,131.573,113.459,76.2264,29.934,28.1653,20.7505,0.353170532
2020,294,294,1330,733307,136.77,120.248,81.4696,29.9409,28.9614,22.6879,0.355250828
2020,294,294,1400,733307,134.322,117.939,80.5024,29.1561,27.7735,20.8134,0.354422992
2020,294,294,1430,733307,128.22,115.148,85.4647,30.3757,28.8796,22.633,0.350171987
2020,294,294,1500,733307,126.167,111.055,80.3373,31.6134,29.5366,22.3791,0.349714211
2020,294,294,1530,733307,124.776,108.39,75.2099,33.209,30.6512,22.2122,0.351486611
2020,295,295,900,733307,129.376,115.148,81.0792,38.9811,34.8245,24.5045,0.353645173
2020,295,295,930,733307,132.089,121.182,91.5328,27.7743,26.3813,21.4211,0.351452043
2020,295,295,1000,733307,130.582,121.319,95.6947,25.0003,24.2193,20.2589,0.349023305
2020,295,295,1030,733307,130.631,121.733,97.515,24.2653,23.7952,20.4414,0.347928855
2020,295,295,1100,733307,129.045,121.014,96.6508,24.3986,23.9405,20.636,0.349035418
2020,295,295,1130,733307,129.292,121.359,98.8557,24.5512,24.2113,20.8543,0.347229395
2020,295,295,1200,733307,129.746,121.382,97.9203,25.5882,25.2254,21.7506,0.3477513
2020,295,295,1230,733307,129.623,121.263,98.6736,25.9352,25.5611,21.9356,0.346902216
2020,295,295,1300,733307,130.2,121.641,99.4231,26.9166,26.4848,22.7048,0.346294996
2020,295,295,1330,733307,131.695,119.833,94.0067,27.7055,26.977,22.1371,0.346804532
2020,295,295,1400,733307,135.043,118.508,80.0591,29.7646,28.5009,21.634,0.355229053
2020,295,295,1430,733307,133.284,116.686,79.8331,31.1434,29.6188,22.4053,0.353805043
2020,295,295,1500,733307,127.364,112.58,80.6725,32.3782,30.5728,23.425,0.351136015
2020,295,295,1530,733307,123.966,108.879,78.9139,33.7308,31.3992,23.8026,0.349241032
2020,296,296,900,733307,127.241,112.908,78.0281,38.8739,34.601,23.9109,0.354858976
2020,296,296,930,733307,131.962,120.091,89.677,27.128,25.7383,20.585,0.351420712
2020,296,296,1000,733307,132.509,120.39,91.0673,24.9146,24.2373,19.8442,0.350005219
2020,296,296,1030,733307,141.134,122.014,78.8885,24.0495,23.4786,17.8518,0.35672801
2020,296,296,1100,733307,148.057,124.815,70.7143,24.0181,23.6548,16.866,0.363271178
2020,296,296,1130,733307,145.982,124.115,72.273,24.4804,24.0086,17.2828,0.36251716
2020,296,296,1200,733307,144.734,123.453,74.0517,25.118,24.6685,18.0838,0.360721917
2020,296,296,1230,733307,144.525,122.717,74.5067,25.8413,25.2584,18.4833,0.359085492
2020,296,296,1300,733307,141.195,121.04,76.0615,26.733,26.0481,19.2644,0.357792646
2020,296,296,1330,733307,143.114,119.716,69.9568,28.2828,27.2003,19.2806,0.359737826
2020,296,296,1400,733307,141.147,118.871,70.286,29.5067,28.1703,19.9961,0.359883622
2020,296,296,1430,733307,135.229,114.971,72.4522,30.2079,28.643,20.4923,0.356331059
2020,296,296,1530,733307,128.81,108.021,67.1325,33.0534,30.3613,20.8983,0.355374905
2020,297,297,900,733307,135.606,115.198,68.3487,35.8731,31.4739,19.1532,0.360949477
2020,297,297,930,733307,136.794,120.197,79.5186,26.1783,24.5634,17.8743,0.357187432
2020,297,297,1000,733307,135.716,119.952,80.8467,24.4378,23.2927,17.6455,0.356453968
2020,297,297,1030,733307,135.094,121.437,88.7479,22.7802,22.0877,17.6883,0.351706982
2020,297,297,1100,733307,133.63,121.611,91.5121,23.0911,22.5326,18.4423,0.350713519
2020,297,297,1130,733307,133.426,121.038,89.3896,24.4406,23.8319,19.6049,0.352004458
2020,297,297,1200,733307,133.849,120.89,89.3329,24.6373,24.0376,19.5503,0.351350982
2020,297,297,1230,733307,135.564,121.985,90.5959,25.5059,24.933,20.1853,0.350385716
2020,297,297,1300,733307,138.619,121.525,80.2691,26.8447,26.0544,19.6821,0.356992724
2020,297,297,1330,733307,136.38,118.964,80.7037,28.0014,26.8461,20.5029,0.354009267
2020,297,297,1400,733307,136.353,117.873,76.8751,28.6951,27.322,20.0942,0.356003046
2020,297,297,1430,733307,131.573,113.459,76.2264,29.934,28.1653,20.7505,0.353170532
2020,298,298,900,733307,134.408,117.079,83.3752,31.5542,28.1029,20.6846,0.349633372
2020,298,298,1300,733307,137.535,118.729,76.9062,24.6939,23.6012,17.4403,0.356361403
2020,298,298,1330,733307,137.898,119.446,77.1759,25.8701,24.6387,18.1146,0.357066949
2020,298,298,1400,733307,134.163,116.762,80.4106,26.7373,25.3267,19.0057,0.352397992
2020,298,298,1430,733307,131.118,112.927,76.1842,28.1014,26.2468,19.2525,0.352644294
2020,298,298,1500,733307,128.307,109.548,71.766,29.8218,27.2862,19.3435,0.35381321
2020,299,299,1000,733307,158.14,138.712,92.3606,20.0428,20.3966,16.9214,0.35639134
2020,299,299,1130,733307,125.728,108.035,72.2765,23.1924,21.1032,15.6145,0.353009987
2020,299,299,1200,733307,131.379,117.811,87.0621,22.474,21.5278,17.1376,0.350365098
2020,299,299,1230,733307,140.256,120.937,84.3188,22.6793,21.8482,16.9461,0.350022778
2020,299,299,1300,733307,139.111,120.586,76.7716,24.6738,23.6378,17.313,0.358387083
2020,299,299,1330,733307,139.372,119.44,75.1994,25.6569,24.4691,17.7585,0.357592585
2020,299,299,1400,733307,145.187,127.107,90.8584,26.4735,25.7448,20.3781,0.350010078
2020,299,299,1430,733307,136.469,113.796,68.0506,29.095,27.1534,18.6907,0.35749426
2020,299,299,1500,733307,132.776,109.336,67.7328,30.0671,27.5853,18.817,0.352873439
2020,299,299,1530,733307,122.052,101.08,67.727,30.3384,26.8175,18.7331,0.347522339
2020,300,300,900,733307,133.813,112.97,67.7073,36.6154,31.9818,19.3318,0.359216167
2020,300,300,930,733307,140.116,121.11,77.4659,26.3458,24.7862,18.0161,0.357581625
2020,300,300,1000,733307,136.697,118.916,77.5129,24.3795,23.1353,17.1092,0.356970143
2020,300,300,1030,733307,138.875,121.29,79.4567,22.9974,22.3434,16.9021,0.357132657
2020,300,300,1100,733307,139.424,121.984,81.0777,22.4423,22.0299,16.8421,0.356172535
2020,300,300,1130,733307,139.297,122.152,80.7887,23.2871,22.8739,17.5074,0.35692152
2020,300,300,1200,733307,140.165,121.725,80.0468,24.3899,23.8255,18.3846,0.355986837
2020,300,300,1230,733307,141.998,121.497,77.1676,24.8196,24.1976,18.0293,0.356649072
2020,300,300,1300,733307,142.797,121.251,74.9986,25.5573,24.7999,17.9995,0.357623406
2020,300,300,1330,733307,139.615,119.066,75.7028,26.7278,25.728,18.8101,0.356075863
2020,300,300,1400,733307,136.289,117.745,75.927,28.7647,27.4989,20.5718,0.356845203
2020,300,300,1430,733307,133.216,114.685,75.3135,29.0665,27.3731,19.8854,0.354826284
2020,300,300,1500,733307,129.588,110.33,71.7607,30.2244,27.9711,19.8223,0.353986333
2020,301,301,900,733307,129.325,113.618,78.8929,37.4392,33.1744,22.6793,0.353030846
2020,301,301,930,733307,134.845,119.564,81.8548,27.8422,26.1956,19.6249,0.355566076
2020,301,301,1000,733307,133.591,118.771,83.0231,24.991,23.8573,18.4771,0.354133204
2020,301,301,1030,733307,133.703,120.84,89.5919,24.1204,23.6673,19.6332,0.351141369
2020,301,301,1100,733307,132.502,121.125,93.1719,23.5226,23.1745,19.4133,0.349265814
2020,301,301,1130,733307,136.186,121.606,85.8363,24.3747,23.8754,19.2182,0.353888198
2020,301,301,1200,733307,137.641,122.196,84.7354,24.8145,24.3173,19.2801,0.354630841
2020,301,301,1230,733307,137.504,122.065,84.6954,25.4378,24.931,19.7471,0.354567594
2020,301,301,1300,733307,138.175,121.046,81.2559,26.8048,26.1434,20.1158,0.355518979
2020,301,301,1330,733307,135.99,119.138,78.8859,27.5967,26.58,20.1105,0.356685755
2020,301,301,1400,733307,132.746,116.92,79.2763,29.015,27.8273,21.3074,0.355442277
2020,301,301,1430,733307,131.898,114.609,76.2875,30.4368,28.8508,21.6196,0.355052518
2020,301,301,1500,733307,129.53,111.771,74.2894,31.3178,29.282,21.2629,0.354164765
2020,301,301,1530,733307,126.518,107.055,69.0145,32.9121,30.1565,21.173,0.353798488
2020,302,302,900,733307,140.737,113.027,58.6392,35.3827,30.354,16.2876,0.361798471
2020,302,302,930,733307,142.506,118.048,68.3768,27.2573,25.2827,16.6084,0.358883996
2020,302,302,1000,733307,146.247,120.612,67.7854,24.8914,23.6846,15.9435,0.360418402
2020,302,302,1030,733307,145.653,120.728,69.2508,23.4869,22.7671,15.83,0.359703699
2020,302,302,1100,733307,149.207,121.908,66.5389,23.5916,22.9966,15.7902,0.361044253
2020,302,302,1130,733307,147.923,121.924,69.6352,23.8551,23.3593,16.41,0.35914696
2020,302,302,1200,733307,147.81,121.43,71.6102,24.6808,24.1574,17.2155,0.356256209
2020,302,302,1230,733307,147.063,119.756,69.5317,25.6945,24.7902,17.5328,0.356045045
2020,302,302,1300,733307,144.088,119.435,74.1113,26.6943,25.7918,18.7699,0.353740719
2020,302,302,1330,733307,142.081,117.462,72.2806,27.741,26.4693,19.0077,0.353989288
2020,302,302,1400,733307,139.189,114.192,69.8479,28.927,27.2014,19.2058,0.353285242
2020,303,303,900,733307,137.836,108.941,61.6887,32.3929,26.7175,15.1946,0.353170547
2020,303,303,930,733307,145.436,117.055,64.7264,26.6514,24.4057,15.3292,0.357728532
2020,303,303,1000,733307,148.937,120.556,65.2528,24.8986,23.7,15.7258,0.360141935
2020,303,303,1030,733307,148.706,120.73,66.8482,24.0204,23.2632,16.0922,0.359011812
2020,303,303,1100,733307,150.331,121.621,68.0426,23.8938,23.4298,16.4022,0.357714505
2020,303,303,1130,733307,148.426,121.421,70.2319,23.9878,23.5548,16.566,0.357037734
2020,303,303,1200,733307,147.605,121.122,70.5443,25.0063,24.4092,17.2853,0.357006325
2020,303,303,1230,733307,145.506,120.622,72.5805,25.9319,25.2114,18.1863,0.356123333
2020,303,303,1300,733307,144.829,118.855,70.979,26.9903,25.9902,18.4948,0.355148313
2020,303,303,1330,733307,142.542,118.079,72.5524,27.9954,26.7872,19.2596,0.354407044
2020,303,303,1400,733307,140.004,114.488,69.3718,28.8963,27.1519,19.005,0.353506628
2020,303,303,1430,733307,135.061,110.632,67.9452,30.0603,27.7562,19.3206,0.352737645
2020,304,304,900,733307,143.39,115.358,61.3065,33.8057,29.445,16.2722,0.360432364
2020,304,304,930,733307,143.905,119.081,64.8744,27.6454,25.4607,16.2824,0.363206413
2020,304,304,1000,733307,143.671,120.837,70.8955,24.9788,23.7723,16.2703,0.360273521
2020,304,304,1030,733307,142.096,120.639,72.3248,24.4932,23.6148,17.0387,0.360052146
2020,304,304,1100,733307,143.553,121.635,73.4464,23.8757,23.2419,16.9466,0.359192687
2020,304,304,1130,733307,142.873,121.58,74.6509,24.2367,23.5405,17.1219,0.358533181
2020,304,304,1200,733307,143.805,121.631,74.091,25.3601,24.5803,17.9964,0.358236606
2020,304,304,1230,733307,143.756,120.483,71.9609,26.1396,25.1934,18.0693,0.35836715
2020,304,304,1300,733307,142.562,119.933,72.4912,26.9436,25.8955,18.4604,0.358023704
2020,304,304,1330,733307,139.989,118.551,74.7001,27.7418,26.6225,19.2997,0.355752504
2020,304,304,1400,733307,136.01,114.962,72.9558,29.0901,27.4438,19.8277,0.354900073
2020,304,304,1430,733307,133.716,112.642,71.3835,30.2779,28.2157,20.0262,0.354508303
2020,305,305,930,733307,139.778,118.195,69.8483,28.9229,26.4837,17.6065,0.360547042
2020,305,305,1000,733307,141.083,119.181,70.4377,25.567,24.1614,16.6338,0.360388229
2020,305,305,1030,733307,142.812,121.379,72.1878,24.0288,23.0417,16.3029,0.360840219
2020,305,305,1100,733307,143.528,122.543,74.1422,23.6575,23.0092,16.6069,0.360194725
2020,305,305,1130,733307,143.233,122.333,74.2836,24.2296,23.5861,17.0872,0.359962172
2020,305,305,1200,733307,142.067,121.916,76.1697,25.384,24.6765,18.2808,0.3584155
2020,305,305,1230,733307,141.042,121.179,75.5482,26.1515,25.2838,18.5355,0.358762729
2020,305,305,1300,733307,139.661,120.033,76.748,26.9752,26.0446,19.3219,0.356771747
2020,305,305,1330,733307,136.286,117.67,77.3508,27.8692,26.7246,19.8054,0.355169287
2020,305,305,1400,733307,135.468,115.804,76.1446,29.2221,27.7607,20.4838,0.353690069
2020,305,305,1430,733307,133.727,113.505,74.771,30.3209,28.4065,20.5745,0.352496716
2020,306,306,900,733307,140.126,113.141,60.5038,35.2293,30.4879,17.1703,0.36058486
2020,306,306,930,733307,140.685,118.497,69.8363,28.8837,26.6191,17.7596,0.360153219
2020,306,306,1000,733307,142.509,119.902,69.2071,25.8263,24.5517,16.7171,0.361566513
2020,306,306,1030,733307,143.164,120.567,69.5365,24.7889,23.8509,16.8086,0.36177245
2020,306,306,1100,733307,144.165,121.557,70.3113,24.0237,23.423,16.4923,0.361740935
2020,306,306,1130,733307,143.641,121.421,72.949,24.5297,23.9851,17.2895,0.359222037
2020,306,306,1200,733307,145.445,121.112,72.0796,24.9401,24.2521,17.2579,0.357645925
2020,306,306,1230,733307,141.298,118.12,73.8949,25.6161,24.6199,17.9143,0.354381724
2020,306,306,1330,733307,139.234,114.177,72.8694,27.8387,26.1677,18.8983,0.349935209
2020,307,307,900,733307,139.142,113.649,63.1507,35.3079,30.6741,17.6944,0.359715099
2020,307,307,930,733307,138.755,116.599,68.3584,30.8495,28.0626,18.293,0.360193184
2020,307,307,1000,733307,142.311,119.795,69.139,26.6277,25.2649,17.4568,0.361650742
2020,307,307,1030,733307,142.835,120.599,70.6568,25.3612,24.546,17.4823,0.360976717
2020,307,307,1100,733307,139.915,120.37,76.3861,24.5825,23.971,17.8655,0.357529945
2020,307,307,1130,733307,140.046,120.896,78.6959,25.3279,24.8197,18.809,0.355955563
2020,307,307,1200,733307,140.656,120.895,77.65,26.1867,25.5377,19.2782,0.356411095
2020,307,307,1230,733307,140.338,120.293,77.3206,26.9224,26.1759,19.6471,0.35594742
2020,307,307,1300,733307,139.512,118.935,75.2818,27.8709,26.8778,19.8413,0.356382188
2020,307,307,1330,733307,137.418,118.141,77.069,28.7988,27.7707,20.6488,0.355174549
2020,307,307,1400,733307,133.211,115.513,77.1845,29.7966,28.4581,21.2212,0.354433836
2020,307,307,1430,733307,130.022,111.471,75.4083,30.6998,28.8839,21.1853,0.351753054
2020,308,308,900,733307,139.322,114.339,62.214,34.1753,29.5013,16.993,0.361975465
2020,308,308,930,733307,136.812,116.119,69.0445,30.3086,27.126,17.5825,0.360645453
2020,308,308,1000,733307,137.61,118.826,76.6165,25.6601,24.2979,17.7218,0.356778586
2020,308,308,1030,733307,135.586,119.221,79.5828,24.9244,23.9987,18.3849,0.356533004
2020,308,308,1100,733307,136.793,120.219,80.3975,24.0927,23.4028,17.7964,0.356299986
2020,308,308,1130,733307,137.605,120.732,80.7331,24.4674,23.8912,18.2264,0.356067964
2020,308,308,1200,733307,137.973,121.031,80.8677,25.616,24.958,19.0987,0.356107908
2020,308,308,1230,733307,131.57,118.943,91.0792,26.3968,25.8558,21.2446,0.348201745
2020,308,308,1300,733307,136.248,119.442,78.9147,27.8142,26.8391,20.452,0.356964502
2020,308,308,1330,733307,133.949,117.458,79.337,28.4631,27.3461,20.7284,0.355132671
2020,308,308,1400,733307,130.479,115.072,82.3397,29.4172,28.1558,21.7067,0.350946215
2020,308,308,1430,733307,128.312,112.02,76.8452,30.8841,29.0387,21.7557,0.353177971
2020,308,308,1500,733307,125.66,108.261,74.4581,32.0161,29.737,21.7621,0.351064647
2020,308,308,1530,733307,123.514,102.886,67.6486,33.6321,30.1839,21.2659,0.349894541
2020,309,309,900,733307,130.293,112.227,71.873,37.7614,32.7637,20.9391,0.356964055
2020,309,309,930,733307,129.775,115.046,80.2913,31.2752,28.3684,20.5698,0.353865418
2020,309,309,1000,733307,132.389,118.36,85.8275,25.7216,24.471,19.037,0.351658538
2020,309,309,1030,733307,128.568,118.649,92.8712,24.7654,24.0861,20.3029,0.348877144
2020,309,309,1100,733307,128.814,119.841,96.8454,23.7569,23.4134,19.9776,0.346862117
2020,309,309,1130,733307,130.212,119.756,93.7891,24.7217,24.2549,20.5746,0.348373895
2020,309,309,1200,733307,134.656,120.299,86.9357,25.8268,25.188,20.4852,0.351863914
2020,309,309,1230,733307,135.158,119.979,84.4452,26.7028,25.9324,20.4491,0.353313572
2020,309,309,1300,733307,135.528,119.412,83.0684,27.4644,26.6128,20.6205,0.353281161
2020,309,309,1330,733307,133.569,117.889,81.966,28.673,27.6659,21.3521,0.353570829
2020,309,309,1400,733307,131.048,116.231,81.8097,29.8145,28.4775,22.0192,0.353190492
2020,309,309,1430,733307,126.433,113.027,84.295,30.8915,29.4584,23.2338,0.349112755
2020,309,309,1500,733307,124.178,110.254,81.9491,32.4876,30.5627,23.7187,0.348484786
2020,309,309,1530,733307,120.872,105.778,74.3209,33.982,31.2753,22.9665,0.351455905
2020,310,310,900,733307,135.438,112.871,63.682,37.294,32.0185,18.5194,0.361776462
2020,310,310,930,733307,132.831,114.437,73.3144,32.1378,28.6724,19.3192,0.356965947
2020,310,310,1000,733307,135.944,118.74,77.8694,26.3442,24.7538,18.0838,0.357055438
2020,310,310,1030,733307,135.241,118.686,79.5649,24.9489,23.9048,18.1981,0.355888704
2020,310,310,1100,733307,134.909,119.894,85.8481,24.9498,24.4167,19.4088,0.351955417
2020,310,310,1130,733307,136.68,120.295,80.4401,25.9654,25.1754,19.6387,0.356519314
2020,310,310,1200,733307,137.464,120.641,80.5909,26.2158,25.4603,19.6601,0.356192679
2020,310,310,1230,733307,135.021,119.091,82.6091,26.8123,25.9372,20.2105,0.35367846
2020,310,310,1300,733307,135.615,118.752,80.8299,27.569,26.6397,20.3454,0.354275353
2020,310,310,1330,733307,131.576,116.641,82.6461,28.5945,27.4105,21.4506,0.352535535
2020,310,310,1400,733307,130.338,115.197,83.3702,29.7815,28.348,22.1186,0.350243778
2020,310,310,1430,733307,130.499,112.777,75.7248,31.1377,29.2407,21.5179,0.353532029
2020,310,310,1500,733307,127.178,109.479,75.4844,32.4266,30.1051,22.1236,0.350735276
2020,310,310,1530,733307,122.628,104.379,69.1732,33.8458,30.6844,21.5982,0.352417211
2020,311,311,900,733307,141.083,114.416,59.8108,34.181,30.1063,17.0891,0.362868519
2020,311,311,930,733307,131.306,107.79,65.446,26.0975,23.089,15.3653,0.353941328
2020,311,311,1230,733307,131.319,120.024,92.3088,25.069,24.5329,20.5633,0.349260501
2020,311,311,1300,733307,128.688,117.53,92.1079,26.0377,25.4191,21.1476,0.347386943
2020,311,311,1330,733307,126.44,116.063,93.5173,26.4048,25.5903,21.3236,0.345404727
2020,311,311,1400,733307,129.547,113.969,79.014,27.9277,26.581,20.1259,0.353359377
2020,311,311,1430,733307,128.944,114.192,82.377,29.2571,27.8135,21.5198,0.350806266
2020,312,312,930,595411,96.3801,82.702,62.2885,16.2185,14.0306,10.5888,0.342634936
2020,312,312,1000,595411,157.814,135.737,80.6113,17.5058,17.2165,12.4084,0.362775726
2020,312,312,1030,595411,153.366,134.314,86.8945,15.205,15.5038,11.966,0.358577533
2020,312,312,1100,595411,152.149,134.189,89.1777,14.8959,15.4624,12.2135,0.357345911
2020,312,312,1130,595411,149.686,132.681,90.2387,16.4743,17.0395,13.7357,0.356089561
2020,312,312,1200,595411,150.075,132.497,88.7836,17.0335,17.6841,14.0318,0.356792788
2020,312,312,1230,595411,143.31,125.643,87.0567,17.7586,18.0676,14.2257,0.352920159
2020,312,312,1330,595411,137.792,115.767,75.5763,18.9273,18.2226,13.3831,0.351730732
2020,312,312,1400,595411,146.336,128.474,86.8425,20.4644,20.4956,16.0463,0.355241565
2020,312,312,1430,595411,145.665,125.872,80.6007,23.6743,23.3942,17.4365,0.357451077
2020,312,312,1500,595411,143.169,122.857,77.6068,25.1447,24.4813,17.6363,0.357524078
2020,312,312,1530,595411,139.016,119.582,77.5615,27.5167,26.2558,19.0083,0.355729944
2020,313,313,900,595411,155.832,129.084,72.3402,26.8284,24.5478,14.85,0.361320531
2020,313,313,930,595411,150.601,129.39,79.7332,23.0958,21.5458,14.7563,0.359692231
2020,313,313,1000,595411,133.725,118.288,84.561,15.6081,14.6443,11.2203,0.35144723
2020,313,313,1030,595411,153.401,133.669,84.782,14.7856,15.1306,11.6844,0.359468283
2020,313,313,1200,595411,147.455,130.357,88.0986,16.3555,16.8743,13.231,0.356253686
2020,313,313,1230,595411,142.981,126.2,87.4827,17.2411,17.5262,13.7573,0.353834719
2020,313,313,1300,595411,150.606,129.972,78.4855,18.4737,18.9409,13.8596,0.361974971
2020,313,313,1330,595411,149.8,128.833,79.0664,19.6152,19.918,14.6775,0.360171138
