year,doy,time,Mdate,dnr,dng,dnb,dnr_sd,dng_sd,dnb_sd,gcc
2021,55,900,82285,173.677,133.71,59.8954,22.9592,21.9168,15.3465,0.364052293276237
2021,55,930,82285,139.966,127.741,73.487,13.5146,12.0324,11.9019,0.374394039754509
2021,55,1000,82285,163.34,138.261,79.2523,21.3818,19.19,17.4796,0.363029544446641
2021,55,1030,82285,138.956,134.713,90.9453,10.343,8.46923,7.25417,0.369467132803074
2021,55,1100,82285,157.342,137.637,81.8724,20.2511,16.8686,16.1387,0.365228840864065
2021,55,1130,82285,142.124,133.703,97.3658,12.2822,10.3819,11.3531,0.358267897987314
2021,55,1200,82285,156.318,141.435,97.9784,17.0726,12.8666,12.4515,0.357401510216273
2021,55,1300,82285,163.715,144.536,93.095,16.2607,14.3153,14.7384,0.360128168712283
2021,55,1330,82285,161.406,142.827,92.4371,16.2716,14.311,14.6986,0.360064950698326
2021,55,1400,82285,161.922,143.379,91.8853,16.6579,14.8625,15.1036,0.36098677119528
2021,55,1430,82285,160.612,141.259,89.1346,16.1784,14.4576,14.3535,0.361271040619367
2021,55,1500,82285,160.574,140.111,85.5354,15.8313,14.2832,13.5264,0.362774726555097
2021,55,1530,82285,160.058,139.346,84.1928,15.8983,14.5208,13.5879,0.363261633048034
2021,56,900,82285,170.081,134.65,63.3712,23.2961,21.7861,16.3622,0.365795151455221
2021,56,930,82285,162.962,134.798,71.4666,22.7496,20.4106,16.8148,0.365082039051358
2021,56,1000,82285,137.606,127.725,74.0282,13.9327,12.0337,8.19399,0.376371113557552
2021,56,1030,82285,157.404,124.176,60.521,20.3757,17.2545,13.0386,0.362980523295752
2021,56,1100,82285,176.987,148.584,77.3064,18.1079,17.3979,15.8778,0.368806986939451
2021,56,1130,82285,175.325,150.492,84.4493,17.4973,16.6325,16.4866,0.366815407456084
2021,56,1230,82285,165.056,145.156,95.6422,16.264,14.4342,14.4738,0.357655532454758
2021,56,1300,82285,163.645,144.676,94.9825,15.8542,13.9953,13.9129,0.358727360412196
2021,56,1330,82285,161.96,142.413,85.0747,16.4205,14.5362,14.2685,0.365679396745699
2021,56,1400,82285,158.895,139.373,84.2231,16.8235,14.8039,14.1168,0.364382334647787
2021,56,1430,82285,161.248,138.755,75.7411,16.9618,15.3463,13.714,0.369280582183459
2021,56,1500,82285,159.173,140.463,83.0107,17.1762,15.2335,14.4001,0.367082742383509
2021,56,1530,82285,150.612,136.135,89.2045,16.5728,13.2047,12.2284,0.362107878276852
2021,57,900,82285,169.322,131.894,60.4801,23.3691,21.4158,14.9525,0.364654194501959
2021,57,930,82285,141.697,126.99,71.0655,12.2641,10.7481,9.90457,0.373772084090625
2021,57,1000,82285,161.167,137.934,82.7387,22.0739,19.397,18.1241,0.361235356093146
2021,57,1030,82285,163.284,141.087,85.7038,20.726,18.3477,17.3042,0.361692167758594
2021,57,1100,82285,162.001,140.988,88.1877,19.5308,17.1023,16.2757,0.360420239753544
2021,57,1130,82285,163.819,143.751,92.3325,18.3379,16.0456,16.1513,0.359465119622908
2021,57,1200,82285,141.583,134.502,102.147,11.7762,9.88518,10.8745,0.35560714059096
2021,57,1230,82285,161.337,146.216,102.943,17.2759,13.7016,12.3163,0.356193483005925
2021,57,1300,82285,158.855,144.027,101.718,17.2578,13.1678,12.2979,0.35597380128522
2021,57,1330,82285,162.539,144.807,92.5023,17.764,15.7883,16.2472,0.36215484722581
2021,57,1400,82285,161.909,144.056,92.0246,17.1863,15.2544,15.6271,0.361959206974253
2021,57,1430,82285,162.253,143.975,89.9817,17.6635,15.8487,15.8926,0.363380805669321
2021,57,1500,82285,159.155,141.466,89.7597,18.1794,16.206,15.9649,0.362379595097811
2021,57,1530,82285,163.416,144.504,92.24,16.3258,14.7974,13.1174,0.361115553778489
2021,58,900,82285,162.213,129.315,63.7128,22.9332,19.9285,14.491,0.364020686813001
2021,58,930,82285,135.668,129.382,85.3081,12.9008,10.3538,8.27359,0.369285025806453
2021,58,1000,82285,159.811,137.77,84.7366,22.3054,19.6152,18.2001,0.360354846337181
2021,58,1030,82285,133.679,130.932,89.0089,10.5234,8.34961,7.69774,0.37026196772297
2021,58,1100,82285,161.631,141.289,88.9579,19.9894,17.4946,16.8773,0.360543424367641
2021,58,1130,82285,162.597,143.274,92.1127,19.3449,16.9666,17.1638,0.359999668328125
2021,58,1200,82285,165.987,147.648,99.9271,16.3997,14.1316,14.0224,0.357015306770132
2021,58,1230,82285,156.884,143.103,102.907,16.9694,12.7946,12.1042,0.355187716868457
2021,58,1300,82285,162.534,146.151,102.012,15.9886,13.3433,12.6515,0.35586089014529
2021,58,1330,82285,160.694,142.68,94.6543,17.6012,15.4953,16.0371,0.358466973328278
2021,58,1400,82285,162.458,144.265,95.0073,17.2835,15.5621,15.9864,0.359109083880404
2021,58,1430,82285,159.389,141.276,91.3541,17.4862,15.6119,15.6259,0.360380399832559
2021,58,1500,82285,160.295,141.175,88.443,17.809,16.0712,15.7081,0.362067948491074
2021,58,1530,82285,148.661,133.484,88.8042,16.5818,13.0456,11.8924,0.359844420745482
2021,59,900,82285,167.153,132.368,63.2198,24.1195,21.9551,16.3183,0.364910702077075
2021,59,930,82285,162.086,135.996,76.8927,23.2518,20.8585,17.6688,0.362680468842298
2021,59,1000,82285,159.597,136.296,83.0042,22.0624,19.6288,17.9165,0.359717622616372
2021,59,1030,82285,133.115,129.834,89.1717,10.5054,8.50799,8.07143,0.368720157605049
2021,59,1100,82285,161.026,140.651,85.7969,20.1825,17.7272,17.2496,0.362994772034968
2021,59,1130,82285,161.746,142.261,91.0251,19.0312,16.6162,16.8999,0.360125164511947
2021,59,1200,82285,163.792,145.282,96.8134,16.7624,14.4928,14.9756,0.357936708555131
2021,59,1230,82285,163.418,145.289,96.9789,16.1857,13.9242,14.3108,0.358131746752845
2021,59,1300,82285,159.991,142.056,92.9627,17.4604,15.2838,15.9756,0.359626611700928
2021,59,1330,82285,158.719,141.043,93.7903,17.6257,15.343,16.0766,0.358384387538835
2021,59,1400,82285,162.529,143.881,94.1092,17.1945,15.2607,15.7871,0.359236211397606
2021,59,1430,82285,159.417,141.841,92.4579,17.945,15.9624,16.2641,0.360262310970931
2021,59,1500,82285,160.121,141.774,92.1268,17.5898,15.804,15.9372,0.359812578897919
2021,59,1530,82285,160.895,141.945,89.4361,17.8056,16.1461,15.8108,0.361849727781019
2021,60,900,82285,169.181,133.459,63.832,23.7957,21.7791,15.75,0.364172433364623
2021,60,930,82285,165.784,136.665,72.471,22.8292,20.6767,17.2289,0.364517763789608
2021,60,1000,82285,162.929,138.274,79.6186,22.5364,20.1755,17.9248,0.363093900135917
2021,60,1030,82285,132.608,128.34,87.4283,10.4816,8.32063,7.88683,0.368394750159526
2021,60,1100,82285,160.493,140.409,87.1872,20.258,17.5861,17.2835,0.361795690269144
2021,60,1130,82285,161.688,142.289,91.4624,19.0481,16.5624,16.9014,0.359825045253457
2021,60,1200,82285,162.934,143.785,93.2833,18.4506,16.1459,17.0523,0.35946043310251
2021,60,1230,82285,161.422,143.11,93.5785,17.9948,15.6125,16.3488,0.359473060871291
2021,60,1300,82285,164.271,147.569,103.973,15.8879,13.5215,13.4103,0.354892704172308
2021,60,1330,82285,162.601,144.59,95.1591,18.4824,16.4291,17.2189,0.359363648722841
2021,60,1400,82285,167.148,148.673,95.9039,18.1463,16.5087,17.141,0.361097907850606
2021,60,1430,82285,162.916,143.437,85.4813,19.8025,17.9078,17.39,0.36606545164627
2021,60,1500,82285,165.871,143.272,82.1256,18.3508,16.8482,15.7267,0.366173007494085
2021,60,1530,82285,138.404,128.597,85.9277,11.3603,10.8096,10.8202,0.364371047183185
2021,61,900,82285,178.841,139.026,57.8424,23.2895,22.3551,16.5898,0.370035990582083
2021,61,930,82285,109.398,95.8736,55.1473,20.3929,14.0513,10.8895,0.368151466733021
2021,61,1000,82285,143.266,123.373,66.9329,19.653,15.2771,13.559,0.369854295280867
2021,61,1030,82285,159.247,135.384,75.9505,21.829,18.9038,16.4387,0.365328544463229
2021,61,1100,82285,164.625,141.017,78.9053,20.3355,18.1445,17.1387,0.36670911484751
2021,61,1130,82285,160.473,140.155,84.7115,22.455,19.8314,17.7472,0.363718227692723
2021,61,1200,82285,163.136,139.169,79.2095,18.6946,16.4227,15.9028,0.364780368767111
2021,61,1230,82285,165.253,141.394,80.3347,18.426,16.1504,15.5727,0.365376450617691
2021,61,1300,82285,162.495,137.957,77.1371,18.9156,16.6165,15.2474,0.365362771329999
2021,61,1330,82285,158.52,133.127,73.5757,18.4658,15.9899,14.4225,0.36450910636168
2021,61,1400,82285,160.6,131.915,70.463,18.1735,16.0953,13.6845,0.363424229567632
2021,61,1430,82285,160.508,128.489,68.3613,18.4128,16.3368,13.7627,0.359552303668335
2021,61,1500,82285,141.018,114.398,61.8991,21.4963,16.4342,12.5258,0.360518613832118
2021,61,1530,82285,137.062,107.428,57.9076,19.5745,14.7112,11.3681,0.355254142228642
2021,62,930,82285,127.092,100.052,56.2607,21.8183,15.1791,11.4172,0.35303578239881
2021,62,1000,82285,89.8831,82.2408,53.9237,6.91178,5.57206,5.4394,0.363820717406422
2021,62,1030,82285,80.2857,76.1764,50.9918,6.30984,5.59213,5.98709,0.36719676034049
2021,62,1100,82285,134.796,109.578,62.689,20.9481,15.5357,12.6311,0.356858364570137
2021,62,1130,82285,99.8573,93.4526,61.3879,7.75232,6.6845,5.96711,0.366915615289963
2021,62,1200,82285,163.513,136.199,80.5857,18.7103,16.2369,15.0245,0.358137848322512
2021,62,1230,82285,144.368,118.32,69.0579,16.5073,13.1016,9.86832,0.356658514845248
2021,62,1300,82285,140.915,114.15,62.0862,20.1646,15.4591,12.3615,0.35992296418869
2021,62,1330,82285,92.3366,91.6593,64.7745,5.56299,5.09425,6.09831,0.368449381437663
2021,62,1400,82285,146.675,118.709,68.7331,23.4341,19.479,14.1864,0.355291602854209
2021,62,1430,82285,88.7272,88.3564,63.8897,6.66362,6.46592,6.51044,0.366664688577531
2021,62,1500,82285,104.033,87.4791,53.0695,27.5246,20.8597,13.1579,0.357668360988725
2021,62,1530,82285,86.4976,85.3984,59.0329,5.87487,5.49964,5.76465,0.369803866038421
2021,63,900,82285,165.553,128.089,61.1079,22.6208,19.3826,12.8627,0.361068459779693
2021,63,930,82285,169.754,132.837,62.9801,22.335,19.9771,14.3987,0.363368439135369
2021,63,1000,82285,165.411,135.297,71.4532,22.0779,19.5684,16.0867,0.363544077136467
2021,63,1030,82285,161.52,137.702,78.0776,21.7003,18.7712,16.8322,0.364967256790095
2021,63,1100,82285,161.37,138.896,79.8345,21.0517,17.9923,16.6836,0.365419145725933
2021,63,1130,82285,161.387,140.981,85.4796,19.9984,17.2074,16.7771,0.363495867964634
2021,63,1200,82285,160.726,153.077,118.741,10.3262,9.40847,12.0659,0.353899256491825
2021,63,1230,82285,161.653,142.782,89.0767,19.2373,16.5217,16.8375,0.36284054578301
2021,63,1300,82285,163.146,144.13,89.6718,18.9911,16.6161,17.024,0.363095600983303
2021,63,1330,82285,161.482,142.589,89.688,18.8768,16.4967,16.7754,0.362122516564701
2021,63,1400,82285,161.791,142.662,88.9934,18.8837,16.5062,16.7564,0.362595769080617
2021,63,1430,82285,158.677,139.971,85.0402,19.5139,16.9372,16.437,0.36480402576884
2021,63,1500,82285,165.729,137.924,74.543,18.7957,16.896,14.9426,0.364689208770056
2021,63,1530,82285,162.72,135.227,71.6662,19.2018,16.9634,14.5223,0.365860851289943
2021,64,900,82285,163.497,124.554,55.5081,23.7003,20.0782,13.2178,0.362540244167597
2021,64,930,82285,136.621,123.265,71.8394,12.6966,10.1022,7.89856,0.371587463606947
2021,64,1000,82285,157.372,131.396,70.9667,22.7466,19.2561,16.2861,0.365258063789787
2021,64,1030,82285,160.568,135.513,73.5523,22.2081,18.9259,16.1875,0.366614696240842
2021,64,1100,82285,156.445,136.89,79.2492,21.6282,18.0881,16.8787,0.367406884135183
2021,64,1130,82285,160.904,140.588,85.0197,20.4359,17.4906,16.9154,0.36373543155356
2021,64,1200,82285,133.195,128.536,93.0713,11.1423,9.82996,11.7225,0.362274990889292
2021,64,1230,82285,158.893,140.472,87.5303,19.9637,17.1095,17.2012,0.363074971445763
2021,64,1300,82285,158.267,139.154,85.009,18.953,16.1589,15.8868,0.363867897392987
2021,64,1330,82285,155.378,138.581,91.3619,19.6256,16.7009,16.9434,0.359650878008434
2021,64,1400,82285,153.952,134.612,81.4239,19.407,16.4606,15.5414,0.363828114378876
2021,64,1430,82285,159.194,132.532,69.8322,19.0988,16.4771,14.0782,0.366557859841099
2021,64,1500,82285,157.855,133.87,74.3672,20.2711,17.3458,15.3546,0.365672909720557
2021,64,1530,82285,141.603,123.024,70.3935,33.9479,28.3139,17.6137,0.367213349630843
2021,65,930,82285,161.252,126.944,59.87,23.3112,19.9473,14.7853,0.364712439594789
2021,65,1000,82285,154.381,131.957,73.4151,24.049,19.7407,16.4588,0.36679878505564
2021,65,1030,82285,159.088,139.08,84.7547,22.8255,19.3096,18.6931,0.363206464385632
2021,65,1100,82285,162.934,144.439,93.0791,21.9444,18.7139,19.6497,0.360689830319282
2021,65,1200,82285,160.512,142.802,93.2925,20.5854,17.4166,18.5097,0.360059656107502
2021,65,1230,82285,164.787,147.693,105.924,16.2041,14.0033,14.0226,0.352991367195342
2021,65,1300,82285,159.944,143.064,95.996,19.5671,16.5105,18.0677,0.358552796463193
2021,65,1330,82285,158.022,141.752,94.8835,24.6718,21.7266,20.0651,0.359177261296187
2021,65,1400,82285,157.968,142.197,94.5119,20.124,16.9925,18.4121,0.360287110798732
2021,65,1430,82285,158.851,142.329,94.8103,20.256,17.3474,18.4963,0.359425470775421
2021,65,1500,82285,159.283,142.198,91.442,20.4989,17.7633,18.436,0.361897878210235
2021,65,1530,82285,158.562,140.916,88.9534,20.8607,18.1222,18.1552,0.362782205558047
2021,66,900,82285,157.802,129.655,64.4967,23.9129,19.9709,15.5108,0.368386523568299
2021,66,930,82285,135.539,122.318,70.5721,14.2629,12.245,12.5644,0.372433502390623
2021,66,1000,82285,145.129,128.716,78.6978,21.8538,17.4634,16.8774,0.365107442273676
2021,66,1030,82285,157.646,138.031,85.5788,22.8812,19.3792,19.2994,0.362043016788204
2021,66,1100,82285,157.127,139.075,89.1903,21.9996,18.5579,18.9221,0.360866057780604
2021,66,1130,82285,157.198,139.894,93.1749,21.2565,17.8815,19.0095,0.358457250666147
2021,66,1200,82285,159.603,142.378,95.843,20.8943,17.7127,19.0607,0.357891932110682
2021,66,1230,82285,156.974,141.213,96.4617,20.2831,16.9597,18.8373,0.357819498708598
2021,66,1300,82285,156.513,140.953,96.814,20.0767,16.8018,18.5628,0.357494673835853
2021,66,1330,82285,155.746,140.619,94.9955,20.64,17.1892,19.1431,0.359308105953462
2021,66,1400,82285,157.395,141.707,96.3711,20.3178,17.3,18.974,0.358322727892238
2021,66,1430,82285,156.215,139.452,92.4669,20.3695,17.3582,18.2262,0.359288379603018
2021,66,1500,82285,158.132,140.413,93.6131,19.4114,16.8105,17.1197,0.358052020345876
2021,66,1530,82285,129.405,124.661,91.4579,12.5727,12.119,13.2597,0.360788356463909
2021,67,1030,82285,158.398,132.552,69.9924,32.3751,28.1175,18.5302,0.36723865082074
2021,67,1100,82285,150.559,129.394,70.0639,20.4573,17.1451,15.5854,0.369679292628442
2021,67,1130,82285,183.179,164.25,107.313,20.5949,19.5992,22.1102,0.361193819792322
2021,67,1200,82285,182.924,165.546,114.412,16.9275,15.6886,17.436,0.357641904416244
2021,67,1230,82285,158.79,139.158,83.849,20.0167,17.2722,17.1298,0.364481648624793
2021,67,1300,82285,160.394,141.09,89.6018,19.5118,17.001,13.3343,0.360764824496313
2021,67,1330,82285,155.927,135.084,80.3469,21.8863,18.9007,16.7312,0.363756904054014
2021,67,1400,82285,156.704,130.789,77.0255,21.8958,18.9487,14.8393,0.358799347632562
2021,67,1430,82285,112.92,97.2049,57.9004,25.0002,19.3808,13.112,0.36267061355775
2021,67,1500,82285,151.215,131.959,80.9543,19.8506,16.6192,15.8933,0.362396990291609
2021,67,1530,82285,139.508,123.41,71.4589,18.0059,14.8845,14.4527,0.36907453834281
2021,68,930,82285,73.0269,73.3846,51.9093,6.54065,5.07537,4.74426,0.370029769948488
2021,68,1000,82285,96.0038,88.9806,55.1706,9.40915,7.68924,7.57655,0.370513210218401
2021,68,1030,82285,111.597,102.362,67.182,7.92793,6.47287,6.05177,0.364094884773121
2021,68,1100,82285,156.937,135.205,77.2903,21.9587,18.7433,17.2368,0.365980451628079
2021,68,1130,82285,123.571,118.794,82.4,20.704,18.5124,13.6094,0.365784490323773
2021,68,1200,82285,145.391,126.424,73.7141,20.0599,16.1265,14.9116,0.36588524671294
2021,68,1230,82285,124.609,115.551,82.3541,10.7745,9.75808,10.582,0.358282009995842
2021,68,1300,82285,78.3719,74.1079,51.5798,9.62887,8.32874,7.05006,0.363167917608385
2021,68,1330,82285,87.61,81.4001,51.9861,11.1307,9.23823,9.56248,0.368332577664231
2021,68,1400,82285,95.7949,88.478,56.0305,18.1216,13.1942,11.1374,0.368192876172372
2021,68,1430,82285,77.9026,74.3352,50.0701,5.68262,5.35472,4.7563,0.367435972594249
2021,68,1500,82285,102.716,92.6939,66.3252,10.7043,8.73378,8.15659,0.354151583031852
2021,68,1530,82285,78.9511,76.1761,53.9147,5.45725,5.29279,4.8809,0.364405891833168
2021,69,900,82285,79.0812,66.7649,41.3139,16.2382,9.32717,6.14213,0.356726330412481
2021,69,930,82285,125.509,97.1712,47.4126,22.5217,15.3923,10.5471,0.359769679162125
2021,69,1030,82285,155.011,125.111,64.5748,23.3568,19.0902,15.0939,0.36295956330317
2021,69,1100,82285,103.956,93.5688,53.4579,13.6021,10.3785,9.40161,0.372809759397759
2021,69,1130,82285,151.432,125.969,69.4476,21.5644,17.5835,15.3964,0.363181514931875
2021,69,1200,82285,98.54,84.9331,55.7365,17.835,11.603,7.94466,0.355057238505478
2021,69,1300,82285,88.8457,84.0265,56.1015,9.66908,7.99379,7.77379,0.366970093071824
2021,69,1330,82285,153.383,138.527,90.2988,21.1302,17.6008,18.02,0.362438018172266
2021,69,1400,82285,155.17,139.096,91.2691,20.6325,17.4083,17.8063,0.360786864801674
2021,69,1430,82285,178.79,155.716,100.995,15.4799,14.7925,14.7176,0.357556010204339
2021,70,1030,82285,78.2207,77.4443,54.9679,6.69181,6.05173,5.14617,0.367674280703537
2021,70,1100,82285,134.835,109.343,61.3217,23.7304,18.1357,14.4116,0.35791524508862
2021,70,1130,82285,142.2,125.101,72.4552,21.6818,17.5652,14.5979,0.368208144546001
2021,70,1200,82285,178.414,159.664,99.113,18.835,17.4284,19.4555,0.365204224240664
2021,70,1230,82285,177.307,155.754,97.348,18.233,16.7563,18.3518,0.361874403183948
2021,70,1300,82285,135.992,125.986,87.0492,11.3209,9.72184,10.2922,0.360963271630406
2021,70,1400,82285,161.385,143.144,87.9501,18.9512,16.2268,16.4652,0.364717509798611
2021,70,1430,82285,162.005,141.019,78.6878,20.1087,17.1888,16.9155,0.369438408768081
2021,70,1500,82285,162.391,143,87.4736,15.2503,13.601,12.9662,0.363993090749332
2021,70,1530,82285,162.199,147.939,98.4435,16.7064,14.4828,13.6039,0.362079536151294
2021,71,900,82285,133.584,123.327,76.5816,13.6641,11.8999,11.0589,0.369804307501876
2021,71,930,82285,158.936,138.771,82.2025,25.2983,21.6509,20.0527,0.365273834952798
2021,71,1000,82285,132.035,125.201,82.4838,11.5662,10.1251,11.2546,0.368541957224748
2021,71,1030,82285,157.681,140.017,82.7369,23.6459,19.8885,19.7558,0.368044572146246
2021,71,1100,82285,156.494,139.698,86.1358,22.999,19.1241,19.506,0.365388025668026
2021,71,1130,82285,160.123,143.517,92.0889,21.8437,18.3768,19.5061,0.362664945623127
2021,71,1200,82285,158.831,143.02,92.6997,21.2403,17.6559,19.084,0.362488268301133
2021,71,1230,82285,159.47,143.67,93.1313,20.282,16.9063,18.2468,0.36255464375038
2021,71,1300,82285,158.809,143.332,93.3047,20.3449,16.9554,18.4897,0.362456843000189
2021,71,1330,82285,157.452,142.66,93.3531,20.6969,17.359,18.7879,0.362573453147433
2021,71,1400,82285,154.659,140.096,89.8798,21.1581,17.6819,18.6926,0.364231213608337
2021,71,1430,82285,155.672,139.65,85.9323,21.1508,17.7601,18.1223,0.366290950685671
2021,71,1500,82285,160.019,141.646,88.3208,16.5067,14.4092,12.7833,0.363208096294788
2021,71,1530,82285,154.67,133.814,72.9304,21.3851,17.9156,16.1422,0.37025088098316
2021,72,900,82801,160.707,136.542,73.0037,26.1201,22.4987,18.5412,0.368780565273393
2021,72,930,82801,168.281,142.044,73.2605,24.1518,21.3841,18.1087,0.370305968291294
2021,72,1000,82801,162.9,141.039,75.6255,23.8174,20.3871,18.1002,0.37158111467221
2021,72,1100,82801,149.401,136.03,83.6403,22.0672,17.7114,18.0823,0.368573768808358
2021,72,1300,82801,140.301,135.87,100.711,10.4508,9.19391,11.3385,0.360510716882207
2021,72,1330,82801,161.821,146.211,95.0518,20.5589,17.6415,18.9455,0.362731025161517
2021,72,1400,82801,162.413,147.766,94.9376,20.5006,17.4799,18.8078,0.364749309211225
2021,72,1430,82801,162.551,147.023,93.3649,19.4518,16.7771,17.3258,0.364876659960108
2021,72,1500,82801,156.462,141.093,86.549,21.015,17.6213,18.0374,0.367330202236894
2021,72,1530,82801,156.016,137.903,78.4406,20.8765,17.4755,16.6561,0.370348985228258
2021,73,900,82801,143.48,111.144,59.1206,23.6222,17.6113,11.9257,0.354249921751641
2021,73,930,82801,141.256,114.472,62.2965,23.0038,17.1918,13.822,0.359947110993021
2021,73,1000,82801,107.179,90.0584,53.2411,20.702,14.5141,11.4888,0.35954543004689
2021,73,1030,82801,112.144,94.1168,54.1386,21.7615,15.0559,12.0172,0.361432476418916
2021,73,1100,82801,143.165,119.021,68.5985,22.0724,17.1883,14.5791,0.359814320199405
2021,73,1130,82801,144.301,122.051,71.9854,21.8301,16.9031,15.0433,0.360737535962622
2021,73,1200,82801,148.433,119.793,67.7763,20.6441,16.2314,13.4887,0.356524345220256
2021,73,1230,82801,117.597,97.1265,57.5455,20.4064,14.6372,11.9299,0.356729925184285
2021,73,1300,82801,129.158,107.467,63.5625,20.7179,15.2398,12.8478,0.357999583593587
2021,73,1330,82801,111.03,92.3883,54.7846,20.3721,14.295,11.7104,0.357812789864095
2021,73,1400,82801,120.181,99.2831,57.5874,20.432,14.5378,12.1755,0.358356117905877
2021,73,1430,82801,102.952,86.2355,51.8897,19.5569,13.5702,11.1147,0.357709065809624
2021,73,1500,82801,114.417,98.9019,59.5712,20.8248,14.9852,13.0812,0.362423920838462
2021,73,1530,82801,98.2112,83.766,51.4685,20.1866,14.2121,11.7552,0.358824343305531
2021,74,900,82801,113.375,90.2852,48.0568,21.0143,13.8864,9.56673,0.358677403592129
2021,74,930,82801,123.923,119.527,72.1413,10.5988,9.56009,11.0201,0.378739844856306
2021,74,1000,82801,183.639,158.938,85.6623,22.4454,20.6565,21.8181,0.371142956753385
2021,74,1030,82801,102.997,85.0945,49.0725,20.159,13.4062,10.2727,0.35880023949672
2021,74,1100,82801,99.0631,84.3903,46.9366,19.2602,13.0812,9.50091,0.366293241894179
2021,74,1130,82801,87.4638,73.2887,44.4946,16.8811,11.169,8.90323,0.357075447107414
2021,74,1200,82801,115.949,94.7469,51.8923,19.9043,13.5192,10.2627,0.360819336131631
2021,74,1230,82801,128.448,113.351,65.6689,17.519,15.9747,11.5277,0.368659622679311
2021,74,1300,82801,95.2407,81.5484,52.3683,14.2301,9.82344,7.33048,0.355861953399716
2021,74,1330,82801,86.3956,73.4215,43.7303,16.8769,11.1726,9.02029,0.360709593932421
2021,74,1400,82801,115.612,97.2522,56.0288,20.3209,14.0293,11.7421,0.361676205777019
2021,74,1430,82801,105.396,88.3392,51.9499,18.6575,13.0593,10.3806,0.359562708524042
2021,74,1530,82801,97.0695,81.7681,51.1495,16.3973,11.6701,9.19302,0.355533419048286
2021,75,1100,82801,149.132,122.816,58.6753,19.7332,15.9138,13.6744,0.371468072576857
2021,75,1130,82801,147.271,131.14,76.4955,22.8747,17.8769,16.1224,0.36950577123834
2021,75,1300,82801,160.032,144.577,91.2738,21.2094,18.0417,19.2211,0.365201519237512
2021,75,1400,82801,160.304,140.989,79.6551,20.7832,17.5673,17.0915,0.370100284001941
2021,75,1430,82801,158.175,140.878,82.6334,20.2034,16.9464,16.4318,0.369093580489114
2021,75,1500,82801,150.307,131.373,73.1381,23.4875,19.652,17.0621,0.370254505054844
2021,75,1530,82801,133.709,125,73.5772,5.8637,6.31512,6.79071,0.376181737309584
2021,76,900,82801,110.596,91.9204,55.1987,20.3824,13.7447,10.3108,0.356674482791268
2021,76,930,82801,113.876,95.9501,58.2637,21.2349,14.7623,11.8783,0.357902837034456
2021,76,1000,82801,105.479,90.0504,55.373,19.8198,13.8857,11.2193,0.358906092568266
2021,76,1030,82801,114.849,93.725,54.52,21.3056,14.6539,11.0871,0.356241495435092
2021,76,1100,82801,161.536,137.322,82.0498,21.2863,17.8503,17.3772,0.36051243896817
2021,76,1130,82801,101.866,85.1528,50.3855,20.2953,13.6755,10.9136,0.358682635487226
2021,76,1200,82801,119.428,98.4068,56.7166,20.91,14.5719,11.7356,0.358427602263183
2021,76,1230,82801,116.619,98.9835,60.0937,20.4868,14.6421,12.4055,0.359031063902948
2021,76,1300,82801,91.9743,79.5131,49.6944,18.7226,12.9464,10.9327,0.359492055856314
2021,76,1330,82801,104.667,90.3306,55.1342,19.8282,13.9282,11.657,0.361132011203693
2021,76,1400,82801,99.436,85.3124,50.9443,19.1572,13.344,10.8439,0.361964541116462
2021,76,1430,82801,103.081,88.5136,54.445,19.1705,13.6057,11.3431,0.359753470579533
2021,76,1500,82801,101.682,85.2432,49.1239,19.4592,13.3022,10.5106,0.361124867665244
2021,76,1530,82801,103.408,87.1469,50.3589,19.3056,13.4594,10.6842,0.361734778165468
2021,77,900,82801,89.1107,77.3314,48.6867,18.2942,12.4897,10.0965,0.359465585267988
2021,77,930,82801,89.9131,78.6652,49.6693,18.4431,12.5824,10.4001,0.360440160624905
2021,77,1000,82801,109.65,92.5837,54.3635,21.3684,14.5134,11.4483,0.36081336818952
2021,77,1030,82801,129.306,109.761,62.2688,22.7183,16.2351,13.7658,0.364248124517565
2021,77,1100,82801,85.228,73.588,45.3842,16.8828,11.6739,9.18554,0.360371831173525
2021,77,1130,82801,102.836,87.5815,52.8021,19.8677,13.5048,11.2149,0.360092278747272
2021,77,1200,82801,108.973,92.5845,55.1544,20.0182,13.7854,11.3817,0.360655271532017
2021,77,1230,82801,103.726,88.1351,53.4768,19.0942,13.2314,10.616,0.359239644588137
2021,77,1300,82801,88.5423,77.3795,47.6917,18.7548,12.7416,10.5345,0.362240682353877
2021,77,1330,82801,99.4407,85.355,51.6712,19.5605,12.8499,10.7583,0.360959609991927
2021,77,1400,82801,78.2259,77.3086,58.9269,7.37231,6.37698,6.31002,0.360477922833666
2021,77,1430,82801,94.5697,86.5841,66.1219,11.3652,9.61755,10.5392,0.350152077215836
2021,77,1500,82801,96.7113,85.071,61.2111,13.2647,9.47547,11.2645,0.350095928531392
2021,77,1530,82801,92.2534,75.8375,50.8213,14.1893,9.13892,9.87125,0.346428842248171
2021,78,900,82801,79.2791,71.687,50.1354,15.437,9.85373,6.62244,0.356471731936361
2021,78,930,82801,116.266,99.4629,60.6839,21.1335,13.9408,8.7446,0.359834638627444
2021,78,1000,82801,128.349,104.879,52.4119,27.892,19.8924,11.4116,0.367172093254479
2021,78,1030,82801,105.119,88.695,49.6547,21.8656,15.0108,10.0017,0.364297340890225
2021,78,1100,82801,123.175,104.338,60.9155,17.648,12.969,10.1307,0.361746498698984
