Month,Day,Year,Time,Flux,Temperature (C),Soil sig,Soil STD,ATM sig,ATM STD,Mode,Soil VR,Soil VA,ATM VR,ATM VA
2,14,21,8:00:00,1.19,13,507,4.187,445.38,8.363,0,1.37254,1.9111,1.37233,1.91798
2,14,21,8:30:00,1.59,13.7,522.01,9.47,439.43,9.712,0,1.37304,1.9086,1.37483,1.9196
2,14,21,9:00:00,0.85,16.2,462.28,6.51,418.29,8.089,0,1.37429,1.91198,1.373,1.91602
2,14,21,9:30:00,0.69,19.5,438.7,8.276,403,9.903,0,1.37375,1.90856,1.37475,1.91456
2,14,21,10:00:00,1.12,22.3,447.16,5.551,389.2,12.059,0,1.37725,1.90702,1.37646,1.91335
2,14,21,10:30:00,1.45,23.5,473.32,10.753,398.11,7.983,0,1.37758,1.90322,1.37988,1.9141
2,14,21,11:00:00,1.07,24.2,452.14,9.031,396.43,9.38,0,1.37863,1.90539,1.37658,1.90973
2,14,21,11:30:00,0.98,23.6,450.48,10.797,399.37,5.749,0,1.37858,1.90681,1.3775,1.91148
2,14,21,12:00:00,0.54,23.3,428.26,7.254,400.22,7.93,0,1.37929,1.90985,1.37813,1.91298
2,14,21,12:30:00,0.59,24.2,428.52,5.973,397.79,9.731,0,1.37625,1.90606,1.38017,1.91331
2,14,21,13:00:00,1.12,26.3,446.55,3.151,388.54,7.134,0,1.37829,1.90302,1.378,1.90856
2,14,21,13:30:00,1.44,26.4,457.9,9.282,383.1,5.765,0,1.37933,1.90218,1.3795,1.91093
2,14,21,14:00:00,1.69,26.5,474.12,17.215,386.29,11.015,0,1.38133,1.90368,1.37579,1.90652
2,14,21,14:30:00,1.13,27.5,448.27,7.525,389.85,4.713,0,1.37842,1.90056,1.38146,1.91031
2,14,21,15:00:00,1.13,27.8,444.69,8.715,385.89,3.988,0,1.38067,1.90327,1.38,1.90877
2,14,21,15:30:00,1.46,27,464.2,9.011,388.23,5.325,0,1.37833,1.9006,1.38,1.90968
2,14,21,16:00:00,1.04,26.2,447.26,7.584,393.37,6.848,0,1.37933,1.9041,1.37792,1.90777
2,14,21,16:30:00,1.04,25.2,448.73,10.79,394.72,9.776,0,1.37963,1.90518,1.38071,1.91314
2,14,21,17:00:00,1.14,25.8,445.29,8.473,386.16,6.943,0,1.37921,1.90472,1.37892,1.91052
2,14,21,17:30:00,1.27,25,452.49,9.912,386.77,4.659,0,1.37896,1.90468,1.37946,1.91181
2,14,21,18:00:00,1.17,23.4,452.54,8.289,391.65,9.931,0,1.37833,1.90656,1.37763,1.91168
2,14,21,18:30:00,1.23,22.1,449.07,16.359,384.98,13.766,0,1.37646,1.90589,1.37413,1.91189
2,14,21,19:00:00,1.89,20.6,500.03,14.355,401.85,9.743,0,1.37713,1.90385,1.37575,1.91314
2,14,21,19:30:00,2.06,20,531.39,6.916,424.44,7.293,0,1.37496,1.90081,1.37592,1.91298
2,14,21,20:00:00,2.16,19.7,535.9,14.417,423.58,5.574,0,1.37667,1.90243,1.379,1.91735
2,14,21,20:30:00,2.15,19.6,531.69,5.04,420.15,7.774,0,1.37479,1.90047,1.37725,1.91514
2,14,21,21:00:00,2.38,19.6,543.12,18.793,419.36,20.41,0,1.37738,1.90152,1.37579,1.91348
2,14,21,21:30:00,1.17,19.8,475.31,9.921,414.68,11.443,0,1.37592,1.90689,1.37608,1.91448
2,14,21,22:00:00,1.16,19.8,471.47,3.521,411.35,6.173,0,1.37596,1.90806,1.37596,1.91431
2,14,21,22:30:00,1.61,19.9,498.51,4.099,414.85,7.141,0,1.37675,1.90618,1.37775,1.91602
2,14,21,23:00:00,1.46,20.1,483.31,10.339,407.44,4.695,0,1.37725,1.90722,1.37679,1.91473
2,14,21,23:30:00,1.4,20.1,484.26,7.378,411.67,9.278,0,1.37663,1.90672,1.37763,1.91523
2,15,21,0:00:00,1.44,20.1,491.25,11.655,416.59,9.695,0,1.37604,1.90522,1.37796,1.91548
2,15,21,0:30:00,1.45,20,494.38,7.903,419.12,13.032,0,1.37658,1.90672,1.37592,1.91352
2,15,21,1:00:00,1.69,19.9,508.02,9.709,420.2,8.42,0,1.37625,1.90443,1.37608,1.91439
2,15,21,1:30:00,1.61,20.3,506.73,11.641,423.25,8.267,0,1.37825,1.90639,1.37604,1.9131
2,15,21,2:00:00,1.27,20.2,481.34,6.992,415.44,10.757,0,1.37658,1.90718,1.37721,1.91443
2,15,21,2:30:00,1.06,20.2,471.46,5.1,416.33,5.38,0,1.3765,1.90764,1.37804,1.91539
2,15,21,3:00:00,1.25,20,484.7,9.602,419.75,7.251,0,1.37788,1.9081,1.37771,1.91493
2,15,21,3:30:00,1.06,20.4,476.99,5.604,421.76,5.85,0,1.37646,1.90714,1.37875,1.91556
2,15,21,4:00:00,1.26,20.5,479.95,11.295,414.78,9.501,0,1.37571,1.90606,1.37458,1.91181
2,15,21,4:30:00,0.83,20.5,459.81,6.467,416.88,2.851,0,1.37704,1.90881,1.37863,1.91543
2,15,21,5:00:00,0.84,20.7,454.22,9.624,410.67,3.901,0,1.37683,1.9096,1.37763,1.91493
2,15,21,5:30:00,0.79,20.7,461.8,11.091,420.6,6.113,0,1.37896,1.91006,1.37933,1.91598
2,15,21,6:00:00,0.58,20.9,439.3,6.302,409.26,7.197,0,1.37596,1.90952,1.37513,1.91189
2,15,21,6:30:00,0.77,21.1,444.51,10.507,404.46,12.27,0,1.37825,1.91014,1.37721,1.91331
2,15,21,7:00:00,1.48,21.4,490.47,9.875,413.55,6.324,0,1.37829,1.90597,1.37683,1.91281
2,15,21,7:30:00,1.36,21.3,485.88,10.657,415.13,5.911,0,1.37929,1.90714,1.378,1.91377
2,15,21,8:00:00,1.29,21.1,482.71,9.997,415.54,10.775,0,1.37996,1.90885,1.37617,1.91273
2,15,21,8:30:00,1.01,21.1,470.22,8.091,417.66,9.861,0,1.37817,1.90856,1.37763,1.91385
2,15,21,9:00:00,0.99,21.4,467.94,9.541,416.34,4.641,0,1.37863,1.90893,1.38021,1.91589
2,15,21,9:30:00,0.94,21.7,461.39,4.999,412.49,6.373,0,1.37808,1.90835,1.37858,1.91418
2,15,21,10:00:00,0.67,23.2,442.07,5.618,407.42,7.691,0,1.37942,1.90943,1.37942,1.91352
2,15,21,10:30:00,0.65,24.2,434.04,4.958,400.33,11.833,0,1.37792,1.90618,1.37771,1.91152
2,15,21,11:00:00,0.82,25.2,447.06,6.204,404.24,7.587,0,1.37883,1.90472,1.38,1.91064
2,15,21,11:30:00,0.74,27.3,434.37,6.265,395.8,8.294,0,1.37825,1.90318,1.38096,1.9096
2,15,21,12:00:00,0.78,27.2,430.22,10.295,389.58,3.553,0,1.38046,1.90522,1.37875,1.90798
2,15,21,12:30:00,0.59,29.1,414.49,8.338,383.94,6.94,0,1.38208,1.90535,1.38063,1.90806
2,15,21,13:00:00,0.78,28.7,420.23,5.953,379.99,7.129,0,1.38133,1.90477,1.38125,1.90868
2,15,21,13:30:00,0.81,28.2,425.26,7.742,383.28,7.717,0,1.38208,1.90622,1.37863,1.90735
2,15,21,14:00:00,0.51,29.6,404.37,8.17,378.03,10.1,0,1.38071,1.90414,1.3825,1.90885
2,15,21,14:30:00,0.69,30.2,411.14,9.155,375.43,8.008,0,1.38163,1.90331,1.38092,1.90727
2,15,21,15:00:00,1.06,29.7,423.93,6.18,368.75,4.285,0,1.37979,1.90143,1.37954,1.90689
2,15,21,15:30:00,1.11,30.9,414.04,9.873,356.23,11.032,0,1.38092,1.90143,1.38,1.90664
2,15,21,16:00:00,0.76,34.3,380.48,5.851,341,5.223,0,1.38121,1.89952,1.38179,1.90477
2,15,21,16:30:00,1.07,33.3,382.59,4.991,327.07,12.375,0,1.38067,1.90093,1.37554,1.90106
2,15,21,17:00:00,0.72,29.1,388.1,3.974,350.57,5.465,0,1.37871,1.90418,1.37975,1.90914
2,15,21,17:30:00,0.94,27.2,406.92,11.937,358.28,5.75,0,1.37717,1.90339,1.37813,1.90906
2,15,21,18:00:00,0.79,24.8,408.55,11.274,367.48,7.675,0,1.37871,1.90939,1.37679,1.91014
2,15,21,18:32:40,0,0,0,0,0,0,2,0,0,0,0
2,15,21,19:00:00,1.29,21.5,453.4,10.988,386.45,2.839,0,1.37404,1.90522,1.37613,1.91314
2,15,21,19:30:00,0.74,20.4,435.78,7.264,397.26,5.147,0,1.37354,1.9076,1.37508,1.91348
2,15,21,20:00:00,0.94,19.7,450.97,6.199,402.29,8.736,0,1.37663,1.91122,1.37558,1.91448
2,15,21,20:30:00,1,19.3,452.02,8.167,399.92,7.019,0,1.37717,1.91131,1.37392,1.91377
2,15,21,21:00:00,0.8,19.2,447.45,9.832,406,5.176,0,1.37746,1.91293,1.37788,1.91735
2,15,21,21:30:00,0.62,18.8,437.16,4.709,404.89,7.12,0,1.37433,1.91093,1.37517,1.91548
2,15,21,22:00:00,0.77,18.5,447.96,7.65,407.79,7.395,0,1.37504,1.91077,1.37492,1.91523
2,15,21,22:30:00,1.1,18.3,464.08,8.584,406.72,7.909,0,1.37483,1.90964,1.37246,1.91298
2,15,21,23:00:00,0.76,18,450.15,2.141,410.54,7.723,0,1.37304,1.90898,1.37421,1.91523
2,15,21,23:30:00,1.11,18.1,475.77,14.624,417.92,5.947,0,1.37667,1.91048,1.37563,1.91623
2,16,21,0:00:00,1.42,17.3,501.95,11.112,428.09,9.576,0,1.37554,1.9076,1.37221,1.91218
2,16,21,0:30:00,1.41,15.9,492.71,7.694,419.26,14.505,0,1.37338,1.90843,1.37325,1.91585
2,16,21,1:00:00,1.62,16.7,508.31,10.34,424.12,8.323,0,1.37588,1.90835,1.37529,1.91764
2,16,21,1:30:00,1.65,16.8,521.64,7.102,435.96,5.055,0,1.37463,1.90593,1.376,1.91673
2,16,21,2:00:00,1.27,16.4,501.35,13.467,435.21,6.325,0,1.37492,1.90752,1.37458,1.91573
2,16,21,2:30:00,1.26,15.7,497.79,8.623,432.45,8.653,0,1.37488,1.90964,1.37446,1.91718
2,16,21,3:00:00,1.38,15.8,513.58,9.441,441.7,8.547,0,1.37483,1.90831,1.37446,1.91593
2,16,21,3:30:00,1.52,15.4,517.09,5.96,438.11,5.225,0,1.37333,1.90735,1.37383,1.91606
2,16,21,4:00:00,1.52,14.7,532.55,6.546,453.87,7.861,0,1.37283,1.90635,1.37346,1.91581
2,16,21,4:30:00,1.45,13.9,523.28,9.136,447.96,6.768,0,1.37446,1.90952,1.37258,1.91623
2,16,21,5:00:00,1.41,13.5,515.26,6.13,442.1,6.512,0,1.37496,1.91231,1.37217,1.9166
2,16,21,5:30:00,1.18,13.5,500.11,5.614,438.98,9.805,0,1.37296,1.91093,1.37146,1.9166
2,16,21,6:00:00,1.22,13.1,515.16,7.445,451.9,7.736,0,1.37288,1.91018,1.37242,1.91673
2,16,21,6:30:00,1.41,12.4,524.48,11.571,451.06,9.029,0,1.3705,1.90768,1.37154,1.91656
2,16,21,7:00:00,1.34,12,552.92,9.47,483.3,8.232,0,1.37483,1.91093,1.3715,1.91506
2,16,21,7:30:00,1.35,11.8,538.47,4.19,468.56,8.069,0,1.37271,1.91006,1.37317,1.91802
2,16,21,8:00:00,1.25,11.7,527.42,8.712,462.47,10.838,0,1.37267,1.91148,1.371,1.91693
2,16,21,8:30:00,1.28,12.3,518.09,8.739,451.48,6.731,0,1.37279,1.91131,1.37271,1.9186
2,16,21,9:00:00,1.52,15.2,505.72,9.657,426.88,6.12,0,1.37413,1.90893,1.374,1.91752
2,16,21,9:30:00,1.45,17.7,496.3,9.317,420.93,11.163,0,1.376,1.90827,1.37579,1.91639
2,16,21,10:00:00,1.33,20,483.77,8.781,414.93,8.644,0,1.37608,1.90548,1.37838,1.91623
2,16,21,10:30:00,1.34,22.3,476.79,6.006,407.33,7.492,0,1.37754,1.90481,1.37767,1.91268
2,16,21,11:00:00,1.49,24,485.54,6.471,408.02,5.489,0,1.37671,1.90077,1.37746,1.91002
2,16,21,11:30:00,1.52,25,479.85,11.173,401.18,15.245,0,1.37838,1.90131,1.37688,1.90893
2,16,21,12:00:00,1.55,26.4,482.25,10.889,401.63,12.724,0,1.37888,1.90022,1.38038,1.90993
2,16,21,12:30:00,1.47,27,480.35,7.739,404.3,8.434,0,1.37779,1.89747,1.37983,1.90914
2,16,21,13:00:00,1.46,27.5,468.46,6.837,392.54,7.047,0,1.37813,1.89897,1.38075,1.90956
2,16,21,13:30:00,1.25,28.5,459.1,15.937,394.32,7.891,0,1.38092,1.90035,1.38367,1.91072
2,16,21,14:00:00,1.43,30.1,455.74,10.349,381.7,11.481,0,1.37817,1.89531,1.38067,1.90627
2,16,21,14:30:00,1.72,31.5,455.95,10.961,366.48,6.944,0,1.37963,1.89414,1.38121,1.90602
2,16,21,15:00:00,1.8,31.7,461.09,7.968,367.92,9.775,0,1.37867,1.89389,1.38358,1.90864
2,16,21,15:30:00,1.51,30.7,430.68,9.234,352.52,6.615,0,1.38146,1.90056,1.37925,1.90672
2,16,21,16:00:00,1.35,33.8,412.76,9.308,342.79,6.322,0,1.38213,1.89777,1.37979,1.9036
2,16,21,16:30:00,1.78,32.1,432.99,11.614,340.4,11.201,0,1.38046,1.89664,1.37775,1.90389
2,16,21,17:00:00,1.74,30.5,447.2,8.943,356.83,14.304,0,1.37692,1.8946,1.37992,1.90714
2,16,21,17:30:00,1.78,29.6,450.83,10.079,358.19,6.538,0,1.37771,1.89639,1.38,1.90764
2,16,21,18:00:00,1.89,25.8,470.2,10.853,372,10.981,0,1.37721,1.89897,1.37763,1.90968
2,16,21,18:30:00,1.89,23.5,493.49,14.767,395.58,11,0,1.37538,1.89885,1.37517,1.90956
2,16,21,19:00:00,1.79,21.8,492.75,8.782,399.83,3.025,0,1.37438,1.90122,1.37629,1.91189
2,16,21,19:30:00,1.63,20.7,485.62,8.404,400.79,3.788,0,1.37554,1.90381,1.37542,1.91256
2,16,21,20:00:00,1.51,19.3,487.05,12.521,408.73,6.576,0,1.376,1.90618,1.37492,1.91343
2,16,21,20:30:00,1.78,18.6,506.98,9.262,414.43,7.701,0,1.37358,1.9031,1.37446,1.91364
2,16,21,21:00:00,1.42,17.8,493.04,5.003,419.24,3.155,0,1.37396,1.9066,1.37471,1.9146
2,16,21,21:30:00,1.63,16.6,518.96,10.585,434.3,5.769,0,1.37446,1.9056,1.37313,1.91385
2,16,21,22:00:00,1.69,15.7,529.1,7.578,441.25,7.014,0,1.37346,1.90527,1.37342,1.91477
2,16,21,22:30:00,1.49,15,530.01,3.217,452.52,8.074,0,1.37154,1.90489,1.37275,1.91439
2,16,21,23:00:00,1.6,14.6,523.7,14.001,440.79,9.426,0,1.3715,1.90639,1.37117,1.91439
2,16,21,23:30:00,1.01,14.5,479.36,8.143,426.74,5.508,0,1.37354,1.91247,1.37263,1.91718
2,17,21,0:00:00,1.49,15.4,497.76,12.389,420.66,6.182,0,1.37367,1.90906,1.371,1.91402
2,17,21,0:30:00,1.42,15.5,505.16,11.683,431.53,11.341,0,1.37496,1.90943,1.37379,1.91706
2,17,21,1:00:00,1.41,14.7,514.22,8.512,441.11,11.852,0,1.37292,1.90835,1.37279,1.91593
2,17,21,1:30:00,1.33,14.2,516.58,7.664,447.3,6.454,0,1.37271,1.90868,1.37538,1.91898
2,17,21,2:00:00,1.41,13.4,542.1,10.549,468.85,2.376,0,1.37238,1.90568,1.37329,1.9156
2,17,21,2:30:00,1.19,12.8,523.03,5.388,461.09,7.04,0,1.37171,1.90977,1.37154,1.91527
2,17,21,3:00:00,1.56,12.8,532.68,3.155,451.85,5.995,0,1.37063,1.90672,1.37288,1.91739
2,17,21,3:30:00,1.09,12.3,515.09,2.91,458.63,11.393,0,1.37258,1.91164,1.37179,1.91673
2,17,21,4:00:00,1.55,12,524.4,6.987,443.87,8.324,0,1.3715,1.90977,1.37063,1.91756
2,17,21,4:30:00,1.38,11.8,519.38,7.84,447.72,7.035,0,1.37042,1.90981,1.37121,1.91823
2,17,21,5:00:00,1.3,11.5,522.07,11.654,454.67,5.37,0,1.37113,1.90981,1.37129,1.91764
2,17,21,5:30:00,1.26,11,535.7,4.311,470.21,7.64,0,1.36983,1.90881,1.37117,1.91668
2,17,21,6:00:00,1.27,10.8,536.5,9.863,470.38,9.549,0,1.37204,1.91052,1.37071,1.91643
2,17,21,6:30:00,1.24,10.4,546.11,6.383,481.65,11.825,0,1.36992,1.90839,1.36925,1.91506
2,17,21,7:00:00,1.2,9.9,544.17,6.539,482.12,8.614,0,1.37221,1.9121,1.37104,1.91681
2,17,21,7:30:00,1.06,9.7,532.41,9.271,477.25,7.954,0,1.37075,1.91156,1.37058,1.91756
2,17,21,8:00:00,1.12,9.8,534.62,8.684,476.29,7.293,0,1.37138,1.91177,1.371,1.91835
2,17,21,8:30:00,1.26,10.1,530.63,9.21,465.32,4.556,0,1.37267,1.91352,1.3715,1.91927
2,17,21,9:00:00,1.23,14.6,498.8,6.949,434.83,8.05,0,1.37263,1.90935,1.37183,1.91577
2,17,21,9:30:00,1.25,19.4,484.49,7.752,419.54,6.873,0,1.37513,1.90556,1.37596,1.91364
2,17,21,10:00:00,1.39,23.1,466.2,9.791,394.27,11.411,0,1.37858,1.90552,1.37771,1.91339
2,17,21,10:30:00,1.71,23.9,489.47,8.707,400.79,7.143,0,1.37663,1.90056,1.37754,1.91068
2,17,21,11:00:00,0.93,23.5,463.71,7.506,415.62,4.764,0,1.37888,1.90585,1.37825,1.91085
2,17,21,11:30:00,1.04,24.2,461.16,6.951,407.37,8.051,0,1.37996,1.90606,1.37871,1.91068
2,17,21,12:00:00,0.61,25.3,437.07,5.496,405.22,10.507,0,1.37679,1.90418,1.37904,1.90947
2,17,21,12:30:00,0.73,29.2,411.52,5.215,373.52,9.508,0,1.378,1.90072,1.37908,1.90697
2,17,21,13:00:00,0.89,31.6,409.14,4.791,362.78,6.542,0,1.37892,1.89877,1.38075,1.90581
2,17,21,13:30:00,1.04,33.5,393.35,10.413,339.44,14.746,0,1.37658,1.89456,1.37746,1.90143
2,17,21,14:00:00,0.81,35.3,368.14,11.086,326.01,10.41,0,1.38038,1.89789,1.37946,1.90193
2,17,21,14:30:00,1.03,36,365.9,6.478,312.38,4.849,0,1.38213,1.89956,1.37954,1.90139
2,17,21,15:00:00,1.1,35.9,367.05,7.093,310.2,11.674,0,1.38104,1.89777,1.37829,1.90043
2,17,21,15:30:00,0.96,36.4,354.14,9.072,304.2,13.533,0,1.38117,1.8981,1.37775,1.90152
2,17,21,16:00:00,0.8,36.7,348.67,9.719,307.32,6.31,0,1.38079,1.89781,1.38092,1.90289
2,17,21,16:30:00,1.26,36.3,369.51,8.607,304.21,6.735,0,1.38067,1.89593,1.37888,1.90102
2,17,21,17:00:00,1.02,35.8,363.1,8.96,310.11,8.215,0,1.38013,1.89693,1.38167,1.90456
2,17,21,17:30:00,0.97,34.7,372.55,7.411,322.17,6.962,0,1.37671,1.89427,1.37942,1.90293
2,17,21,18:00:00,1.52,29.9,417.45,10.823,338.31,5.429,0,1.37871,1.9001,1.37779,1.90622
2,17,21,18:30:00,1.71,25.1,463.14,12.602,374.22,3.895,0,1.3755,1.89952,1.37546,1.90797
2,17,21,19:00:00,1.39,21.3,474.64,7.583,402.52,13.249,0,1.37375,1.90222,1.37125,1.90739
2,17,21,19:30:00,1.54,18.3,502.55,5.13,422.79,5.291,0,1.3735,1.90385,1.373,1.9116
2,17,21,20:00:00,1.52,16.5,495.72,10.407,417.08,7.581,0,1.37213,1.90577,1.37138,1.91318
2,17,21,20:30:00,1.23,15.7,488.65,7.953,424.67,11.066,0,1.37121,1.90635,1.374,1.91723
2,17,21,21:00:00,1.37,15.7,484.81,9.366,413.79,4.963,0,1.37171,1.90739,1.37354,1.91723
2,17,21,21:30:00,1.56,15.7,505.47,9.165,424.71,8.305,0,1.37254,1.90664,1.37279,1.91543
2,17,21,22:00:00,1.27,15.4,491.68,3.97,425.73,12.855,0,1.37267,1.90872,1.373,1.91585
2,17,21,22:30:00,1.45,15,509.24,6.025,433.91,4.391,0,1.37242,1.90731,1.37267,1.91577
2,17,21,23:00:00,1.33,14.7,509.51,5.846,440.6,6.865,0,1.37204,1.90731,1.37125,1.91368
2,17,21,23:30:00,1.26,13.6,494.84,10.773,429.55,6.414,0,1.37188,1.90985,1.37117,1.91639
2,18,21,0:00:00,1,12.9,480.2,9.973,428.3,8.2,0,1.37104,1.91148,1.37113,1.91802
2,18,21,0:30:00,1.21,12.9,487.73,6.712,424.92,4.636,0,1.37096,1.91052,1.3695,1.91585
2,18,21,1:00:00,1.2,12.3,496.4,10.343,433.99,6.951,0,1.37167,1.9116,1.37088,1.91789
2,18,21,1:30:00,1.3,11.4,506.93,9.904,439.71,11.946,0,1.36975,1.91043,1.36867,1.91627
2,18,21,2:00:00,1.19,11.1,492.13,9.365,430.61,7.586,0,1.36917,1.91122,1.36896,1.91777
2,18,21,2:30:00,1.19,11.3,504.24,5.274,442.24,9.004,0,1.36967,1.91106,1.37063,1.91839
2,18,21,3:00:00,1.04,11.1,487.83,7.142,433.82,9.761,0,1.37246,1.91548,1.36942,1.91843
2,18,21,3:30:00,1,11.5,490.7,5.624,438.64,8.278,0,1.37067,1.91235,1.36908,1.91718
2,18,21,4:00:00,1.12,11.2,499.01,6.191,441.04,2.932,0,1.37171,1.91306,1.37117,1.9186
2,18,21,4:30:00,1.14,11.3,494.29,9.817,435.03,8.021,0,1.37004,1.91164,1.37183,1.91993
2,18,21,5:00:00,1.22,11.9,497.34,5.944,433.82,5.481,0,1.37288,1.91406,1.37108,1.91893
2,18,21,5:30:00,1.11,12,481.42,4.66,423.78,4.05,0,1.371,1.91289,1.37108,1.91923
2,18,21,6:00:00,1.13,12,490.06,7.588,431.18,8.943,0,1.371,1.91198,1.37071,1.91827
2,18,21,6:30:00,1.06,11.8,492.82,9.056,437.88,6.635,0,1.37275,1.91381,1.37221,1.91977
2,18,21,7:00:00,1,11.9,484.07,8.772,432.28,9.283,0,1.37183,1.91368,1.37042,1.9181
2,18,21,7:30:00,0.85,12,486.36,9.087,442.11,8.392,0,1.37229,1.91439,1.37383,1.9211
2,18,21,8:00:00,0.97,12.6,488.3,9.076,438.15,7.864,0,1.37121,1.91072,1.37279,1.91843
2,18,21,8:30:00,1.15,14,483.5,8.165,423.83,4.817,0,1.37258,1.91077,1.37267,1.91814
2,18,21,9:00:00,0.68,20.6,431.91,8.283,396.43,8.276,0,1.37521,1.90931,1.37383,1.91181
2,18,21,9:30:00,0.84,23.9,434.21,5.218,390.4,9.61,0,1.37663,1.90489,1.37538,1.9096
2,18,21,10:00:00,1.02,28.4,428.34,5.095,375.55,8.134,0,1.377,1.89852,1.37733,1.90589
2,18,21,10:30:00,1.56,29.2,466.05,6.573,384.96,4.724,0,1.37971,1.89768,1.37917,1.90564
2,18,21,11:00:00,1.62,28.4,470.34,12.638,386.14,11.599,0,1.37817,1.89689,1.37804,1.90577
2,18,21,11:30:00,1.96,28.6,478.9,11.155,377.39,7.738,0,1.37983,1.89739,1.37771,1.90573
2,18,21,12:00:00,1.73,29.7,466.67,10.838,377.13,10.14,0,1.38004,1.89668,1.37971,1.90647
2,18,21,12:30:00,1.09,31.7,426.49,12.853,369.68,10.761,0,1.38071,1.89793,1.38038,1.90477
2,18,21,13:00:00,1.24,33.3,404.62,6.53,340.11,13.541,0,1.37863,1.89593,1.37896,1.90331
2,18,21,13:30:00,1.16,35.3,393.31,15.263,333.3,11.121,0,1.38079,1.89564,1.38054,1.90218
2,18,21,14:00:00,1.09,37.7,370.84,11.629,314.06,8.882,0,1.38088,1.89335,1.37875,1.89885
2,18,21,14:30:00,1.27,36.1,392.58,15.901,326.86,9.978,0,1.38183,1.89627,1.37963,1.89864
2,18,21,15:00:00,1.41,34.8,411.69,6.569,338.29,7.85,0,1.38121,1.89568,1.38258,1.90547
2,18,21,15:30:00,1.59,36,406.48,9.45,323.9,7.323,0,1.38038,1.89352,1.38325,1.90493
2,18,21,16:00:00,1.53,37.1,398.38,9.022,318.78,5.283,0,1.38046,1.8926,1.38108,1.90206
2,18,21,16:30:00,1.68,38.4,389.22,11.268,302.27,8.172,0,1.38196,1.89322,1.38229,1.90202
2,18,21,17:00:00,1.82,34.8,413.02,12.555,318.3,6.15,0,1.38058,1.89397,1.37917,1.90293
2,18,21,17:30:00,1.71,31.2,425.26,8.826,336.57,8.351,0,1.37863,1.89668,1.37821,1.90597
2,18,21,18:00:00,1.75,28.5,449.24,12.931,358.38,9.716,0,1.37683,1.89668,1.37538,1.90456
2,18,21,18:30:00,2.2,26,485.91,12.355,371.9,10.895,0,1.37638,1.89568,1.37533,1.90614
2,18,21,19:00:00,2.16,23.6,523.29,12.181,411.12,3.558,0,1.37492,1.89464,1.37633,1.90789
2,18,21,19:30:00,2.05,22.6,516.72,9.561,410.09,20.905,0,1.37454,1.89664,1.37442,1.90872
2,18,21,20:00:00,2.24,22.1,560.9,7.777,444.41,7.848,0,1.37479,1.89402,1.375,1.90593
2,18,21,20:30:00,1.81,21.1,545.49,5.038,451.37,6.841,0,1.37375,1.89622,1.375,1.90727
2,18,21,21:00:00,1.98,20.8,523.97,11.829,420.94,12.969,0,1.37313,1.89702,1.37388,1.90998
2,18,21,21:30:00,2.43,20.8,586.2,12.812,460.16,4.567,0,1.37488,1.89393,1.3755,1.90702
2,18,21,22:00:00,1.77,20.3,572,11.612,480.3,8.341,0,1.37579,1.89685,1.37492,1.90568
2,18,21,22:30:00,2.21,19.7,548.65,12.444,433.79,11.016,0,1.37492,1.89931,1.37492,1.91114
2,18,21,23:00:00,0.9,20.6,454.32,7.882,407.61,9.128,0,1.37704,1.90952,1.37596,1.91306
2,18,21,23:30:00,0.88,21.5,444.68,8.323,398.9,3.486,0,1.37813,1.90943,1.37758,1.91377
2,19,21,0:00:00,0.99,22.1,449.1,9.89,397.96,5.633,0,1.37667,1.90739,1.37729,1.91348
2,19,21,0:30:00,0.8,22.5,438.03,7.805,396.55,6.549,0,1.37742,1.90827,1.37608,1.91172
2,19,21,1:00:00,1.11,22.6,451.42,6.65,393.7,9.215,0,1.37708,1.90639,1.37783,1.91335
2,19,21,1:30:00,0.61,22.6,426.76,9.035,394.87,7.126,0,1.37463,1.90635,1.37888,1.91443
2,19,21,2:00:00,0.27,22.4,407.21,12.244,393.27,5.666,0,1.37713,1.91014,1.37683,1.91235
2,19,21,2:30:00,0.56,22.2,415.32,7.797,386.31,4.026,0,1.37596,1.90902,1.37679,1.91348
2,19,21,3:00:00,0.41,22.2,413.1,9.798,392.05,5.552,0,1.37625,1.90935,1.37713,1.91327
2,19,21,3:30:00,0.3,22.2,410.15,5.717,394.38,11.09,0,1.37658,1.91014,1.37596,1.91302
2,19,21,4:00:00,0.47,22.3,411.08,12.42,386.57,12.019,0,1.38121,1.91456,1.37925,1.91548
2,19,21,4:30:00,0.79,22.1,419.68,12.307,378.69,11.795,0,1.37608,1.91039,1.37383,1.91114
2,19,21,5:00:00,0.83,20.9,425.7,4.687,382.53,9.376,0,1.37529,1.90947,1.37529,1.91364
2,19,21,5:30:00,0.93,20.8,447.17,7.817,398.74,13.618,0,1.37742,1.91002,1.37367,1.91127
2,19,21,6:00:00,1.01,21,446.29,6.218,393.92,8.619,0,1.37654,1.90835,1.37617,1.91414
2,19,21,6:30:00,1.35,21.3,463.3,9.115,393.33,10.005,0,1.377,1.90718,1.37329,1.91106
2,19,21,7:00:00,1.4,21.5,471.75,7.955,398.9,13.901,0,1.37675,1.90552,1.3785,1.91552
2,19,21,7:30:00,1.98,20.7,511.72,11.541,408.98,12.418,0,1.37583,1.90152,1.37817,1.91431
2,19,21,8:00:00,2.08,19.9,533.26,12.788,425.11,10.44,0,1.37504,1.90077,1.37617,1.91331
2,19,21,8:30:00,2.18,19.9,540.24,10.89,427.12,8.497,0,1.37638,1.9006,1.37788,1.91477
