Stn Id,Stn Name,CIMIS Region,Date,Hour ,DOY,ETo ,qc,Precip,qc,Sol Rad ,qc,Net Rad ,qc,Vap Pres ,qc,Air Temp ,qc,Rel Hum ,qc,Dew Point,qc,Wind Speed,qc,Res Wind Speed (m/s),qc,Wind Dir ,qc,Wind Dir Std Dev,qc,Soil Temp ,qc,PM ETo ,qc,PM ETr ,qc,Exp 1,Exp 2
,,,,(PST),,(mm),, (mm),,(W/sq.m),,(W/sq.m),,(kPa),,(C),,(%),, (C),, (m/s),,,,(0-360),,,,(C),,(mm),,(mm),,,
170,Concord,San Francisco Bay,7/6/2019,800,187,0.29, ,0, ,448, ,259, ,1.4, ,18.7, ,66, ,12.3, ,1.9, ,1.5, ,215, ,37, ,20.5, ,0.26, ,,N,66.6,13.4
170,Concord,San Francisco Bay,7/6/2019,900,187,0.43, ,0, ,637, ,377, ,1.5, ,21.3, ,58, ,12.7, ,1.9, ,1.4, ,215, ,41, ,20.3, ,0.41, ,,N,58,13.3
170,Concord,San Francisco Bay,7/6/2019,1000,187,0.56, ,0, ,794, ,470, ,1.5, ,23.5, ,52, ,13, ,1.9, ,1.5, ,203, ,41, ,20.2, ,0.54, ,,N,51.7,13.2
170,Concord,San Francisco Bay,7/6/2019,1100,187,0.67, ,0, ,910, ,554, ,1.6, ,26.1, ,46, ,13.6, ,1.8, ,1.1, ,266, ,48, ,20.2, ,0.65, ,,N,46,13.2
170,Concord,San Francisco Bay,7/6/2019,1200,187,0.75, ,0, ,968, ,595, ,1.6, ,27.3, ,43, ,13.6, ,2.3, ,2, ,304, ,29, ,20.2, ,0.72, ,,N,43.1,13.2
170,Concord,San Francisco Bay,7/6/2019,1300,187,0.77, ,0, ,966, ,591, ,1.5, ,28, ,40, ,13, ,2.7, ,2.4, ,311, ,28, ,20.3, ,0.74, ,,N,39.7,13.2
170,Concord,San Francisco Bay,7/6/2019,1400,187,0.71, ,0, ,831, ,528, ,1.5, ,29.5, ,36, ,12.8, ,2.5, ,2.2, ,309, ,31, ,20.5, ,0.68, ,,N,35.9,13.2
170,Concord,San Francisco Bay,7/6/2019,1500,187,0.62, ,0, ,710, ,445, ,1.5, ,30, ,36, ,13.4, ,2.6, ,2.3, ,310, ,25, ,20.7, ,0.61, ,,N,36.2,13.2
170,Concord,San Francisco Bay,7/6/2019,1600,187,0.6, ,0, ,695, ,416, ,1.5, ,30.8, ,34, ,13.3, ,2.7, ,2.4, ,294, ,27, ,21, ,0.6, ,,N,34.3,13.2
170,Concord,San Francisco Bay,7/6/2019,1700,187,0.44, ,0, ,475, ,281, ,1.4, ,29.4, ,35, ,12.2, ,2.8, ,2.4, ,295, ,31, ,21.2, ,0.45, ,,N,34.6,13.2
170,Concord,San Francisco Bay,7/6/2019,1800,187,0.27, ,0, ,306, ,173, ,1.4, ,27, ,38, ,11.6, ,2.1, ,1.6, ,185, ,39, ,21.4, ,0.28, ,,N,38.5,13.1
170,Concord,San Francisco Bay,7/6/2019,1900,187,0.14, ,0, ,122, ,72, ,1.3, ,23.9, ,45, ,11.4, ,2, ,1.7, ,199, ,30, ,21.6, ,0.14, ,,N,45.4,12.9
170,Concord,San Francisco Bay,7/6/2019,2000,187,0.04, ,0, ,5, ,-30, ,1.3, ,20, ,55, ,10.8, ,2.3, ,2, ,202, ,31, ,21.7, ,0.04, ,,N,55.4,12.7
170,Concord,San Francisco Bay,7/6/2019,2100,187,0.03, ,0, ,0, ,-33, ,1.3, ,18, ,62, ,10.7, ,2.4, ,2.2, ,194, ,26, ,21.8, ,0.03, ,,N,62.5,12.6
170,Concord,San Francisco Bay,7/6/2019,2200,187,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,N,,
170,Concord,San Francisco Bay,7/6/2019,2300,187,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,N,,
170,Concord,San Francisco Bay,7/6/2019,2400,187,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,N,,
170,Concord,San Francisco Bay,7/7/2019,100,188,0, ,0, ,0, ,-54, ,1.3, ,14.8, ,80, ,11.4, ,2.2, ,1.4, ,224, ,48, ,21.4, ,0.01, ,,N,80.2,12.4
170,Concord,San Francisco Bay,7/7/2019,200,188,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,N,,
170,Concord,San Francisco Bay,7/7/2019,300,188,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,N,,
170,Concord,San Francisco Bay,7/7/2019,400,188,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,N,,
170,Concord,San Francisco Bay,7/7/2019,500,188,0, ,0, ,2, ,-52, ,1.4, ,14.4, ,83, ,11.5, ,3, ,2.7, ,188, ,29, ,20.8, ,0.01, ,,N,83,12.1
170,Concord,San Francisco Bay,7/7/2019,600,188,0.03, ,0, ,81, ,-2, ,1.4, ,14.9, ,81, ,11.6, ,2.7, ,2.5, ,186, ,21, ,20.7, ,0.05, ,,N,80.6,12.8
170,Concord,San Francisco Bay,7/7/2019,700,188,0.16, ,0, ,276, ,147, ,1.4, ,15.5, ,79, ,11.9, ,3, ,2.5, ,190, ,31, ,20.5, ,0.14, ,,N,79,13.5
170,Concord,San Francisco Bay,7/7/2019,800,188,0.18, ,0, ,280, ,162, ,1.4, ,16.3, ,76, ,12, ,2.9, ,2.4, ,198, ,34, ,20.4, ,0.17, ,,N,76,13.5
170,Concord,San Francisco Bay,7/7/2019,900,188,0.29, ,0, ,442, ,265, ,1.4, ,17.5, ,71, ,12.2, ,2.7, ,2.3, ,214, ,32, ,20.3, ,0.27, ,,N,71.2,13.4
170,Concord,San Francisco Bay,7/7/2019,1000,188,0.49, ,0, ,711, ,446, ,1.5, ,19.3, ,65, ,12.6, ,3, ,2.5, ,202, ,32, ,20.2, ,0.43, ,,N,65.1,13.3
170,Concord,San Francisco Bay,7/7/2019,1100,188,0.64, ,0, ,913, ,559, ,1.5, ,21.3, ,57, ,12.5, ,3, ,2.6, ,195, ,32, ,20.2, ,0.58, ,,N,57.5,13.3
170,Concord,San Francisco Bay,7/7/2019,1200,188,0.71, ,0, ,966, ,595, ,1.5, ,23, ,52, ,12.5, ,3, ,2.4, ,204, ,37, ,20.2, ,0.65, ,,N,51.6,13.3
170,Concord,San Francisco Bay,7/7/2019,1300,188,0.74, ,0, ,979, ,602, ,1.4, ,24.6, ,45, ,11.9, ,2.9, ,2.4, ,205, ,35, ,20.2, ,0.69, ,,N,45,13.2
170,Concord,San Francisco Bay,7/7/2019,1400,188,0.72, ,0, ,934, ,569, ,1.4, ,25.6, ,43, ,12, ,3, ,2.6, ,202, ,30, ,20.3, ,0.69, ,,N,42.6,13.2
170,Concord,San Francisco Bay,7/7/2019,1500,188,0.65, ,0, ,836, ,497, ,1.4, ,25.7, ,42, ,12, ,3.1, ,2.8, ,195, ,26, ,20.5, ,0.63, ,,N,42.3,13.2
170,Concord,San Francisco Bay,7/7/2019,1600,188,0.55, ,0, ,696, ,418, ,1.4, ,24.6, ,45, ,12, ,3.2, ,2.7, ,199, ,31, ,20.8, ,0.52, ,,N,45.3,13.2
170,Concord,San Francisco Bay,7/7/2019,1700,188,0.4, ,0, ,518, ,304, ,1.4, ,22.3, ,53, ,12.1, ,3.1, ,2.3, ,199, ,41, ,21, ,0.37, ,,N,52.7,13.3
170,Concord,San Francisco Bay,7/7/2019,1800,188,0.25, ,0, ,327, ,184, ,1.4, ,19.7, ,61, ,11.9, ,3.5, ,3, ,206, ,32, ,21.2, ,0.23, ,,N,60.8,13.3
170,Concord,San Francisco Bay,7/7/2019,1900,188,0.12, ,0, ,123, ,74, ,1.4, ,17.3, ,69, ,11.7, ,3.5, ,2.9, ,214, ,35, ,21.3, ,0.11, ,,N,69.5,13
170,Concord,San Francisco Bay,7/7/2019,2000,188,0.02, ,0, ,7, ,-27, ,1.4, ,15.6, ,77, ,11.6, ,3.4, ,2.9, ,203, ,29, ,21.4, ,0.02, ,,N,77,12.7
170,Concord,San Francisco Bay,7/7/2019,2100,188,0, ,0, ,0, ,-32, ,1.4, ,14.9, ,81, ,11.6, ,2.6, ,2.1, ,196, ,33, ,21.4, ,0.01, ,,N,80.6,12.4
170,Concord,San Francisco Bay,7/7/2019,2200,188,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,N,,
170,Concord,San Francisco Bay,7/7/2019,2300,188,0, ,0, ,0, ,-32, ,1.4, ,14.5, ,84, ,11.7, ,3.1, ,2.4, ,209, ,40, ,21.2, ,0.01, ,,N,83.7,12.4
170,Concord,San Francisco Bay,7/7/2019,2400,188,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,N,,
170,Concord,San Francisco Bay,7/8/2019,100,189,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,N,,
170,Concord,San Francisco Bay,7/8/2019,200,189,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,N,,
170,Concord,San Francisco Bay,7/8/2019,300,189,0, ,0, ,0, ,-66, ,1.4, ,14.1, ,87, ,12, ,3, ,2.6, ,193, ,30, ,20.7, ,0.01, ,,N,87.1,12.5
170,Concord,San Francisco Bay,7/8/2019,400,189,0, ,0, ,0, ,-66, ,1.4, ,14.1, ,87, ,11.9, ,3.1, ,2.8, ,202, ,27, ,20.6, ,0.01, ,,N,86.7,12.3
170,Concord,San Francisco Bay,7/8/2019,500,189,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,N,,
170,Concord,San Francisco Bay,7/8/2019,600,189,0, ,0, ,39, ,-38, ,1.4, ,14.4, ,84, ,11.8, ,3.3, ,2.9, ,192, ,29, ,20.3, ,0.02, ,,N,84.4,12.3
170,Concord,San Francisco Bay,7/8/2019,700,189,0.15, ,0, ,309, ,140, ,1.4, ,15.2, ,82, ,12.2, ,3.3, ,2.7, ,200, ,35, ,20.1, ,0.15, ,,N,82.3,13.5
170,Concord,San Francisco Bay,7/8/2019,800,189,0.27, ,0, ,472, ,257, ,1.4, ,16.1, ,79, ,12.5, ,3.6, ,2.9, ,203, ,34, ,20, ,0.24, ,,N,79.1,13.4
170,Concord,San Francisco Bay,7/8/2019,900,189,0.41, ,0, ,668, ,384, ,1.5, ,17.2, ,74, ,12.7, ,3.5, ,2.8, ,219, ,36, ,19.9, ,0.36, ,,N,74.4,13.4
170,Concord,San Francisco Bay,7/8/2019,1000,189,0.54, ,0, ,827, ,499, ,1.5, ,18.5, ,70, ,13, ,3.3, ,2.7, ,226, ,35, ,19.8, ,0.46, ,,N,70,13.3
170,Concord,San Francisco Bay,7/8/2019,1100,189,0.64, ,0, ,940, ,582, ,1.5, ,19.5, ,66, ,13, ,3.6, ,2.9, ,228, ,35, ,19.8, ,0.55, ,,N,65.9,13.3
170,Concord,San Francisco Bay,7/8/2019,1200,189,0.69, ,0, ,994, ,620, ,1.5, ,20.1, ,65, ,13.3, ,3.6, ,3.1, ,210, ,32, ,19.8, ,0.59, ,,N,64.7,13.3
170,Concord,San Francisco Bay,7/8/2019,1300,189,0.7, ,0, ,1000, ,624, ,1.5, ,20.8, ,62, ,13.2, ,3.5, ,3.1, ,195, ,26, ,19.8, ,0.61, ,,N,61.7,13.3
170,Concord,San Francisco Bay,7/8/2019,1400,189,0.67, ,0, ,954, ,590, ,1.5, ,21.2, ,61, ,13.4, ,3.4, ,3, ,189, ,29, ,20, ,0.59, ,,N,60.9,13.3
170,Concord,San Francisco Bay,7/8/2019,1500,189,0.6, ,0, ,849, ,513, ,1.6, ,21.6, ,60, ,13.6, ,3.2, ,2.5, ,201, ,38, ,20.2, ,0.54, ,,N,60.3,13.3
170,Concord,San Francisco Bay,7/8/2019,1600,189,0.49, ,0, ,703, ,418, ,1.6, ,22.3, ,58, ,13.7, ,2.5, ,2, ,212, ,38, ,20.4, ,0.46, ,,N,58.3,13.3
170,Concord,San Francisco Bay,7/8/2019,1700,189,0.38, ,0, ,513, ,303, ,1.6, ,22.8, ,56, ,13.6, ,2.5, ,2, ,251, ,37, ,20.6, ,0.36, ,,N,56.1,13.3
170,Concord,San Francisco Bay,7/8/2019,1800,189,0.22, ,0, ,293, ,168, ,1.5, ,20.8, ,61, ,13.1, ,2.7, ,1.9, ,245, ,45, ,20.8, ,0.21, ,,N,61.5,13.3
170,Concord,San Francisco Bay,7/8/2019,1900,189,0.09, ,0, ,95, ,62, ,1.5, ,17.7, ,72, ,12.6, ,2.6, ,2.2, ,197, ,31, ,20.9, ,0.09, ,,N,72.2,13.1
170,Concord,San Francisco Bay,7/8/2019,2000,189,0.02, ,0, ,11, ,-18, ,1.4, ,16.3, ,77, ,12.3, ,2.6, ,2.3, ,199, ,29, ,21, ,0.02, ,,N,77.1,12.8
170,Concord,San Francisco Bay,7/8/2019,2100,189,0.01, ,0, ,0, ,-25, ,1.4, ,15.6, ,79, ,12, ,2.6, ,2.1, ,192, ,36, ,21.1, ,0.01, ,,N,78.9,12.7
170,Concord,San Francisco Bay,7/8/2019,2200,189,0, ,0, ,0, ,-25, ,1.4, ,15, ,82, ,11.9, ,2.5, ,2.1, ,208, ,33, ,21, ,0.01, ,,N,81.9,12.6
170,Concord,San Francisco Bay,7/8/2019,2300,189,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,N,,
170,Concord,San Francisco Bay,7/8/2019,2400,189,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,N,,
170,Concord,San Francisco Bay,7/9/2019,100,190,0, ,0, ,0, ,-67, ,1.4, ,14.2, ,85, ,11.8, ,2.3, ,1.9, ,209, ,33, ,20.7, ,0.01, ,,N,85.3,12.5
170,Concord,San Francisco Bay,7/9/2019,200,190,0, ,0, ,0, ,-67, ,1.4, ,14, ,86, ,11.7, ,2.2, ,1.9, ,211, ,31, ,20.6, ,0, ,,N,86,12.3
170,Concord,San Francisco Bay,7/9/2019,300,190,0, ,0, ,0, ,-67, ,1.4, ,13.9, ,86, ,11.5, ,2.4, ,2, ,208, ,35, ,20.5, ,0.01, ,,N,85.5,12.5
170,Concord,San Francisco Bay,7/9/2019,400,190,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,N,,
170,Concord,San Francisco Bay,7/9/2019,500,190,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,N,,
170,Concord,San Francisco Bay,7/9/2019,600,190,0, ,0, ,34, ,-41, ,1.4, ,14.3, ,85, ,11.8, ,1.6, ,1.3, ,178, ,37, ,20, ,0.01, ,,N,85.2,12.3
170,Concord,San Francisco Bay,7/9/2019,700,190,0.19, ,0, ,355,Y,171, ,1.4, ,16.2, ,78, ,12.2, ,2.6, ,2.6,R,249, ,0, ,19.9, ,0.18, ,,N,77.5,13.5
170,Concord,San Francisco Bay,7/9/2019,800,190,0.28, ,0, ,456, ,260, ,1.5, ,17, ,75, ,12.5, ,2.3, ,1.8, ,206, ,38, ,19.9, ,0.25, ,,N,74.9,13.4
170,Concord,San Francisco Bay,7/9/2019,900,190,0.39, ,0, ,641, ,362, ,1.5, ,18.6, ,70, ,12.9, ,2.6, ,2.1, ,195, ,35, ,19.7, ,0.37, ,,N,69.5,13.3
170,Concord,San Francisco Bay,7/9/2019,1000,190,0.52, ,0, ,792, ,471, ,1.5, ,20.1, ,64, ,13.1, ,2.5, ,2.1, ,201, ,32, ,19.7, ,0.48, ,,N,63.8,13.3
170,Concord,San Francisco Bay,7/9/2019,1100,190,0.63, ,0, ,908, ,556, ,1.5, ,21.7, ,59, ,13.4, ,2.5, ,2, ,212, ,36, ,19.6, ,0.58, ,,N,59,13.3
170,Concord,San Francisco Bay,7/9/2019,1200,190,0.7, ,0, ,970, ,599, ,1.6, ,23.7, ,53, ,13.6, ,2.3, ,1.7, ,201, ,40, ,19.6, ,0.65, ,,N,53.4,13.2
170,Concord,San Francisco Bay,7/9/2019,1300,190,0.72, ,0, ,971, ,598, ,1.6, ,25.7, ,47, ,13.6, ,2.1, ,1.3, ,229, ,48, ,19.7, ,0.69, ,,N,47.2,13.2
170,Concord,San Francisco Bay,7/9/2019,1400,190,0.71, ,0, ,919, ,559, ,1.6, ,27, ,44, ,13.6, ,2.3, ,1.8, ,290, ,40, ,19.9, ,0.68, ,,N,43.7,13.2
170,Concord,San Francisco Bay,7/9/2019,1500,190,0.66, ,0, ,820, ,508, ,1.5, ,26.6, ,43, ,13.2, ,3, ,2.7, ,296, ,23, ,20.1, ,0.62, ,,N,43.5,13.2
170,Concord,San Francisco Bay,7/9/2019,1600,190,0.51, ,0, ,622, ,383, ,1.6, ,25.3, ,50, ,14.2, ,3.3, ,2.9, ,291, ,27, ,20.4, ,0.48, ,,N,50.4,13.2
170,Concord,San Francisco Bay,7/9/2019,1700,190,0.39, ,0, ,510, ,302, ,1.7, ,23.4, ,58, ,14.8, ,3.1, ,2.7, ,283, ,31, ,20.7, ,0.37, ,,N,58.3,13.2
170,Concord,San Francisco Bay,7/9/2019,1800,190,0.25, ,0, ,337, ,189, ,1.8, ,22.7, ,64, ,15.4, ,2.4, ,1.9, ,235, ,38, ,20.9, ,0.24, ,,N,63.6,13.2
170,Concord,San Francisco Bay,7/9/2019,1900,190,0.11, ,0, ,105, ,66, ,1.8, ,21.1, ,70, ,15.5, ,2.4, ,2, ,247, ,34, ,21.1, ,0.1, ,,N,70.3,13.2
170,Concord,San Francisco Bay,7/9/2019,2000,190,0.02, ,0, ,11, ,-19, ,1.8, ,19.8, ,76, ,15.5, ,2.5, ,2.1, ,274, ,30, ,21.2, ,0.02, ,,N,76.1,12.8
170,Concord,San Francisco Bay,7/9/2019,2100,190,0, ,0, ,0, ,-27, ,1.7, ,18.8, ,80, ,15.4, ,2.1, ,1.8, ,263, ,31, ,21.2, ,0.01, ,,N,80.4,12.7
170,Concord,San Francisco Bay,7/9/2019,2200,190,0, ,0, ,0, ,-26, ,1.8, ,18.5, ,83, ,15.6, ,2.3, ,2.1, ,258, ,22, ,21.2, ,0.01, ,,N,83.1,12.4
170,Concord,San Francisco Bay,7/9/2019,2300,190,0, ,0, ,0, ,-26, ,1.7, ,18.3, ,83, ,15.3, ,1.5, ,1.5,R,282, ,0, ,21.2, ,0, ,,N,83.1,12
170,Concord,San Francisco Bay,7/9/2019,2400,190,0, ,0, ,0, ,-26, ,1.8, ,18.1, ,84, ,15.4, ,1.7, ,1.5, ,235, ,22, ,21.1, ,0, ,,N,84.3,12.5
170,Concord,San Francisco Bay,7/10/2019,100,191,0, ,0, ,0, ,-17, ,1.8, ,18.2, ,85, ,15.6, ,1.7, ,1.4, ,231, ,32, ,21.1, ,0, ,,N,85.2,12.4
170,Concord,San Francisco Bay,7/10/2019,200,191,0, ,0, ,0, ,-17, ,1.8, ,18, ,85, ,15.5, ,1.9, ,1.7, ,228, ,24, ,21, ,0, ,,N,85.5,12.4
170,Concord,San Francisco Bay,7/10/2019,300,191,0, ,0, ,0, ,-17, ,1.8, ,18.1, ,86, ,15.6, ,1.7, ,1.5, ,227, ,28, ,20.9, ,0, ,,N,85.9,12.4
170,Concord,San Francisco Bay,7/10/2019,400,191,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,N,,
170,Concord,San Francisco Bay,7/10/2019,500,191,0,Y,0, ,1, ,-16, ,1.8, ,17.9,Y,86,Y,15.6,Y,1.9, ,1.4, ,253, ,40, ,20.7, ,0,Y,,N,86.3,12.3
170,Concord,San Francisco Bay,7/10/2019,600,191,0.02,A,0, ,38, ,,E,,M,,S,,M,,M,1.8, ,1.5, ,258, ,34, ,20.6, ,0.01,A,,N,336.8,12.5
170,Concord,San Francisco Bay,7/10/2019,700,191,0.07, ,0, ,80, ,51, ,1.8, ,18.2, ,85, ,15.7, ,2.1, ,1.7, ,259, ,32, ,20.6, ,0.07, ,,N,85.2,13.3
170,Concord,San Francisco Bay,7/10/2019,800,191,0.12, ,0, ,186, ,103, ,1.8, ,18.7, ,83, ,15.8, ,2.2, ,1.8, ,251, ,32, ,20.5, ,0.13, ,,N,83.1,13.4
170,Concord,San Francisco Bay,7/10/2019,900,191,0.23, ,0, ,361, ,210, ,1.8, ,19.8, ,79, ,16, ,2.2, ,1.7, ,246, ,38, ,20.4, ,0.23, ,,N,79.1,13.3
170,Concord,San Francisco Bay,7/10/2019,1000,191,0.52, ,0, ,756, ,472, ,1.9, ,21.7, ,72, ,16.5, ,2.4, ,1.9, ,269, ,37, ,20.4, ,0.47, ,,N,72.3,13.3
170,Concord,San Francisco Bay,7/10/2019,1100,191,0.63, ,0, ,895, ,549, ,1.9, ,23.3, ,67, ,16.8, ,2.7, ,2.3, ,303, ,28, ,20.3, ,0.58, ,,N,67,13.2
170,Concord,San Francisco Bay,7/10/2019,1200,191,0.7, ,0, ,957, ,593, ,1.9, ,24.6, ,62, ,16.9, ,2.8, ,2.6, ,303, ,21, ,20.4, ,0.64, ,,N,62.5,13.2
170,Concord,San Francisco Bay,7/10/2019,1300,191,0.73, ,0, ,967, ,599, ,1.9, ,25.8, ,58, ,16.9, ,3, ,2.8, ,309, ,20, ,20.4, ,0.68, ,,N,57.9,13.2
170,Concord,San Francisco Bay,7/10/2019,1400,191,0.72, ,0, ,924, ,566, ,1.8, ,27.1, ,51, ,16, ,3, ,2.6, ,301, ,28, ,20.6, ,0.68, ,,N,50.9,13.2
170,Concord,San Francisco Bay,7/10/2019,1500,191,0.67, ,0, ,829, ,503, ,1.7, ,27.9, ,46, ,15.2, ,3, ,2.7, ,300, ,27, ,20.8, ,0.64, ,,N,46,13.2
170,Concord,San Francisco Bay,7/10/2019,1600,191,0.57, ,0, ,685, ,417, ,1.7, ,27.8, ,46, ,15, ,3.1, ,2.8, ,311, ,26, ,21.1, ,0.55, ,,N,45.6,13.2
170,Concord,San Francisco Bay,7/10/2019,1700,191,0.43, ,0, ,509, ,300, ,1.7, ,27.4, ,46, ,14.8, ,3, ,2.8, ,306, ,22, ,21.3, ,0.43, ,,N,46.3,13.2
170,Concord,San Francisco Bay,7/10/2019,1800,191,0.28, ,0, ,317, ,179, ,1.7, ,26.2, ,50, ,14.8, ,2.9, ,2.7, ,300, ,22, ,21.5, ,0.29, ,,N,49.6,13
170,Concord,San Francisco Bay,7/10/2019,1900,191,0.14, ,0, ,121, ,73, ,1.7, ,23.7, ,58, ,15, ,2.7, ,2.5, ,300, ,21, ,21.7, ,0.14, ,,N,58.1,12.8
170,Concord,San Francisco Bay,7/10/2019,2000,191,0.03, ,0, ,5, ,-28, ,1.7, ,21.4, ,66, ,14.7, ,2.2, ,2.1, ,292, ,17, ,21.8, ,0.03, ,,N,65.6,12.7
170,Concord,San Francisco Bay,7/10/2019,2100,191,0.01, ,0, ,0, ,-32, ,1.6, ,20.2, ,68, ,14.1, ,1.5, ,1.1, ,257, ,38, ,21.9, ,0.02, ,,N,67.6,12.6
170,Concord,San Francisco Bay,7/10/2019,2200,191,0.01, ,0, ,0, ,-32, ,1.6, ,19.3, ,70, ,13.8, ,1.6, ,1.3, ,197, ,39, ,21.9, ,0.02, ,,N,70.5,12.6
170,Concord,San Francisco Bay,7/10/2019,2300,191,0, ,0, ,0, ,-32, ,1.5, ,18.6, ,72, ,13.5, ,1.2, ,1, ,183, ,34, ,21.8, ,0.01, ,,N,71.9,12.5
170,Concord,San Francisco Bay,7/10/2019,2400,191,0, ,0, ,0, ,-32, ,1.5, ,18.3, ,73, ,13.5, ,1.4, ,1.3, ,180, ,25, ,21.8, ,0.01, ,,N,73.4,12.5
170,Concord,San Francisco Bay,7/11/2019,100,192,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,N,,
170,Concord,San Francisco Bay,7/11/2019,200,192,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,N,,
170,Concord,San Francisco Bay,7/11/2019,300,192,0, ,0, ,0, ,-34, ,1.6, ,16.5, ,84, ,13.7, ,1.6, ,1.3, ,186, ,34, ,21, ,0, ,,N,82.2,12.4
170,Concord,San Francisco Bay,7/11/2019,400,192,0, ,0, ,0, ,-34, ,1.6, ,16.7, ,84, ,14.1, ,1.7, ,1.4, ,193, ,32, ,21.3, ,0, ,,N,84.4,12.3
170,Concord,San Francisco Bay,7/11/2019,500,192,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,N,,
170,Concord,San Francisco Bay,7/11/2019,600,192,0, ,0, ,17, ,-21, ,1.6, ,16.7, ,85, ,14.3, ,1.8, ,1.5, ,206, ,34, ,21, ,0.01, ,,N,85.4,12.5
170,Concord,San Francisco Bay,7/11/2019,700,192,0.14, ,0, ,210, ,121, ,1.7, ,18.2, ,81, ,14.8, ,2, ,1.7, ,202, ,31, ,20.9, ,0.12, ,,N,80.8,13.4
170,Concord,San Francisco Bay,7/11/2019,800,192,0.29, ,0, ,448, ,257, ,1.7, ,20.4, ,71, ,15, ,2.2, ,1.8, ,199, ,32, ,20.7, ,0.27, ,,N,71.6,13.3
170,Concord,San Francisco Bay,7/11/2019,900,192,0.44, ,0, ,628, ,374, ,1.7, ,23.1, ,61, ,15.3, ,1.9, ,1.3, ,238, ,43, ,20.6, ,0.42, ,,N,61.4,13.3
170,Concord,San Francisco Bay,7/11/2019,1000,192,0.57, ,0, ,787, ,467, ,1.7, ,25, ,54, ,15.1, ,2.5, ,2.3, ,295, ,25, ,20.5, ,0.55, ,,N,54.4,13.2
170,Concord,San Francisco Bay,7/11/2019,1100,192,0.69, ,0, ,904, ,551, ,1.7, ,26.2, ,50, ,14.9, ,2.8, ,2.6, ,303, ,21, ,20.5, ,0.66, ,,N,49.8,13.2
170,Concord,San Francisco Bay,7/11/2019,1200,192,0.77, ,0, ,968, ,598, ,1.8, ,27.6, ,47, ,15.4, ,3, ,2.5, ,300, ,31, ,20.5, ,0.73, ,,N,47.4,13.2
170,Concord,San Francisco Bay,7/11/2019,1300,192,0.79, ,0, ,976, ,603, ,1.8, ,29.2, ,46, ,16.2, ,2.9, ,2.7, ,309, ,23, ,20.6, ,0.76, ,,N,45.7,13.2
170,Concord,San Francisco Bay,7/11/2019,1400,192,0.77, ,0, ,931, ,571, ,1.9, ,29.7, ,45, ,16.5, ,3.1, ,2.8, ,304, ,26, ,20.8, ,0.74, ,,N,45,13.2
170,Concord,San Francisco Bay,7/11/2019,1500,192,0.7, ,0, ,835, ,498, ,1.7, ,29.8, ,42, ,15.3, ,3.3, ,3, ,305, ,23, ,21, ,0.69, ,,N,41.5,13.2
170,Concord,San Francisco Bay,7/11/2019,1600,192,0.59, ,0, ,692, ,418, ,1.7, ,29, ,43, ,15.1, ,3.4, ,3.1, ,305, ,25, ,21.3, ,0.58, ,,N,42.9,13.2
170,Concord,San Francisco Bay,7/11/2019,1700,192,0.43, ,0, ,512, ,302, ,1.8, ,28.1, ,48, ,16, ,2.8, ,2.6, ,302, ,23, ,21.6, ,0.43, ,,N,47.7,13.2
170,Concord,San Francisco Bay,7/11/2019,1800,192,0.28, ,0, ,318, ,180, ,1.8, ,26.8, ,51, ,15.8, ,2.7, ,2.4, ,305, ,25, ,21.8, ,0.28, ,,N,51.2,13
170,Concord,San Francisco Bay,7/11/2019,1900,192,0.15, ,0, ,121, ,72, ,1.7, ,25.1, ,53, ,14.8, ,2.6, ,2.4, ,289, ,25, ,22, ,0.15, ,,N,53.1,12.7
170,Concord,San Francisco Bay,7/11/2019,2000,192,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,N,,
